#{"t_start": 1774181056.7920475, "env_id": "None"}
r,l,t
-3.169081,150,1523.22028
-2.876763,150,1526.9261
-3.28873,150,1530.62865
-4.916614,150,1533.703168
-3.885317,150,1536.415273
-3.481227,150,1539.28437
-3.859951,150,1542.445578
-3.981428,150,1546.167851
-2.933397,150,1549.906897
-3.902218,150,1555.644049
-4.925877,150,1559.169159
-4.254097,150,1562.709122
-2.915842,150,1565.857473
-4.454876,150,1568.974771
-2.369733,150,1572.212823
-2.156428,150,1575.110461
-4.205371,150,1578.053355
-3.32524,150,1581.684282
-3.921584,150,1585.473828
-4.823655,150,1589.107578
-2.607766,150,1592.797015
-3.502197,150,1596.613859
-2.750001,150,1602.293487
7.364213,66,1603.916458
-2.892964,150,1607.413625
-5.541386,150,1610.315021
-3.304175,150,1613.389825
-3.029394,150,1616.299068
-3.139394,150,1619.54573
-6.035357,150,1623.230586
-3.339989,150,1626.770141
-5.019526,150,1630.256971
-3.54896,150,1633.855004
-4.309275,150,1637.79999
-3.610415,150,1641.789318
-3.497239,150,1645.36273
-4.426529,150,1648.71126
-2.928343,150,1654.021132
-4.990408,150,1657.731394
5.138911,90,1659.639669
-5.42439,150,1663.273307
-3.694281,150,1667.153693
5.783215,125,1670.067621
-4.136473,150,1673.591972
-4.078289,150,1677.207334
-3.608249,150,1680.91379
-4.371706,150,1684.255222
-3.248131,150,1687.260036
-3.09567,150,1689.990133
-4.127258,150,1693.222897
-3.875256,150,1697.124817
-4.469218,150,1702.939848
-3.400061,150,1706.663177
-2.916679,150,1710.125758
-3.823802,150,1713.729705
-1.732738,150,1717.189407
-2.510306,150,1720.769603
-3.568752,150,1724.265112
-4.675853,150,1727.359237
-3.668666,150,1730.196652
-3.108716,150,1733.584028
9.629391,67,1735.21662
-3.828917,150,1738.969718
-4.491881,150,1742.503473
9.581363,47,1743.607772
-2.800678,150,1747.192892
-3.328645,150,1752.702134
-3.897827,150,1756.160257
-4.314598,150,1759.377702
-2.893469,150,1762.505194
7.182016,84,1764.102574
-3.23857,150,1767.123255
-3.217701,150,1770.407107
-3.773111,150,1774.152919
-6.849071,150,1777.640876
-4.409481,150,1780.973946
-2.289214,150,1784.59238
7.894246,135,1787.862296
-3.797703,150,1791.527857
-3.007327,150,1795.08042
10.490558,67,1798.734914
-2.757722,150,1801.829195
-3.540613,150,1804.779135
-4.457931,150,1807.560973
-2.447968,150,1811.105021
-3.472392,150,1814.797408
-2.769193,150,1818.77052
-1.789728,150,1822.738841
-3.508194,150,1826.53024
-3.623784,150,1830.057388
-5.203186,150,1833.445224
-3.260181,150,1837.107948
-2.966305,150,1840.156024
-3.34085,150,1842.971062
-4.507701,150,1848.359413
-4.786821,150,1851.638569
-4.446937,150,1855.047789
-5.144011,150,1858.728434
-3.744131,150,1862.578385
-2.277461,150,1865.789213
-3.461014,150,1869.771105
-2.930651,150,1873.434708
-2.583592,150,1876.874115
-3.528436,150,1879.792672
-3.225172,150,1882.974166
