#{"t_start": 1774279009.95746, "env_id": "None"}
r,l,t
-4.637681,150,3483.922867
-3.687575,150,3487.609941
-6.623507,150,3491.142464
9.553284,103,3493.941314
-4.186773,150,3497.676329
8.080118,91,3500.134036
8.39805,102,3502.755085
7.503199,85,3504.934601
9.161016,84,3507.005228
9.395134,100,3509.685892
9.377316,63,3511.322478
-3.025292,150,3515.237032
-2.486024,150,3519.071856
10.248529,80,3521.175953
-7.102244,150,3524.848124
9.162405,56,3526.164064
9.145856,120,3531.637875
9.56342,98,3534.204433
9.147959,114,3536.991058
9.973479,71,3538.931706
-5.794758,150,3542.850568
9.746333,92,3545.100384
9.071396,115,3547.854611
-5.363495,150,3551.346626
-1.929525,150,3555.18714
-2.919992,150,3558.979059
-2.421942,150,3562.735809
-2.636709,150,3566.864434
-3.469123,150,3570.805648
9.278581,101,3573.48729
9.749469,90,3575.955686
-3.336819,150,3579.963211
-2.105927,150,3583.592412
10.295711,90,3588.402985
9.031664,82,3590.526303
9.756437,133,3594.067461
-6.02274,150,3598.169907
-7.063637,150,3602.038141
8.069476,145,3605.785646
-2.456623,150,3609.610002
-1.742974,150,3613.300111
-6.591207,150,3616.898626
8.23703,102,3619.667223
8.622618,123,3623.099287
-4.27385,150,3626.92843
10.108093,128,3630.204549
11.471757,69,3632.01921
-0.427078,150,3635.977102
-2.495124,150,3642.395023
-5.407129,150,3646.000579
-3.015617,150,3650.115191
-2.604017,150,3654.085984
-7.019737,150,3658.210436
12.132046,96,3660.850226
-1.225642,150,3664.760922
10.871328,79,3666.788443
9.055873,125,3670.023071
8.176694,126,3673.232561
-1.888817,150,3676.827609
-1.973776,150,3680.767914
-1.432637,150,3684.400839
-5.062607,150,3688.37393
-2.315739,150,3692.229805
7.596825,110,3695.156572
8.973538,141,3701.455622
10.95883,59,3702.990017
9.569738,126,3706.279037
-4.632016,150,3710.069131
-7.358969,150,3713.863899
9.439369,115,3716.837558
9.691628,107,3719.796985
-2.639951,150,3723.726233
-4.239592,103,3726.614207
8.227571,134,3729.938231
10.398716,61,3731.542089
-2.257518,150,3735.538242
-3.844318,150,3739.235342
9.197262,145,3742.858039
-2.697425,150,3746.758781
9.910791,49,3748.109841
7.04294,141,3754.208426
9.392429,110,3757.065893
9.907608,66,3758.763207
-6.917059,150,3762.841542
8.602071,111,3765.677667
10.252322,98,3768.265764
9.458973,141,3772.062716
8.750947,126,3775.473678
11.363835,77,3777.348715
9.047903,142,3781.146831
9.86883,105,3783.71563
-3.225839,150,3787.224536
-2.838908,150,3790.875924
8.280657,149,3794.780898
-1.425404,150,3798.70368
-4.421312,150,3802.261309
-1.535371,150,3808.669382
-1.589593,150,3812.609039
9.44841,138,3816.298408
8.885765,142,3820.10602
9.691167,82,3822.308527
10.244729,108,3825.201114
8.760543,129,3828.471841
10.660926,115,3831.283411
7.603589,113,3834.133868
11.531284,80,3836.220822
11.722426,62,3837.679386
8.668522,140,3841.321404
8.705179,119,3844.385856
-2.798941,150,3848.02597
9.480749,75,3849.941958
9.535863,89,3852.194591
9.292347,106,3855.012973
-0.445027,150,3858.639567
8.491087,118,3864.087999
8.714419,144,3867.746664
8.667051,116,3870.724048
7.962911,127,3874.018419
-3.742451,150,3877.882133
-3.60472,150,3881.912387
8.214216,134,3885.520526
-6.581634,150,3889.262554
10.514477,93,3891.46872
6.407741,110,3893.83429
-16.46654,150,3897.456238
9.376242,108,3900.10346
9.268749,123,3903.10825
9.132021,119,3906.290273
11.069865,57,3907.925052
8.349353,131,3911.336887
-2.586161,150,3915.066917
-3.857674,150,3921.548948
9.898951,135,3924.868622
8.889415,93,3927.379869
11.02924,52,3928.742032
-6.117046,150,3932.574016
10.724619,34,3933.506299
9.511913,99,3936.030871
-3.745799,150,3939.924858
-5.663695,150,3944.006276
10.497094,119,3947.032583
8.738331,76,3948.947458
-3.135385,150,3952.904966
10.092046,102,3955.56983
7.673564,138,3958.909814
8.901791,117,3961.904194
-2.926311,150,3965.663393
9.73685,76,3967.542583
-6.499362,150,3973.933297
-2.293492,150,3977.794271
-2.283836,150,3981.454603
9.884674,126,3984.758997
-0.214428,150,3988.481373
-3.496482,150,3992.50775
11.553142,107,3995.339693
-1.495699,150,3999.172338
9.743341,80,4001.416764
8.626037,144,4005.418239
9.900062,76,4007.524822
-3.343767,150,4011.227231
9.68076,103,4014.280359
9.446245,99,4016.813169
-1.923319,150,4020.388443
11.172598,140,4023.942309
11.733132,61,4025.49989
-1.448384,150,4032.157155
10.257847,91,4034.379832
10.644569,88,4036.675405
10.204334,87,4038.883479
11.522802,93,4041.267323
10.852773,60,4042.839297
-1.025155,150,4046.868164
8.819677,128,4050.036711
-2.435089,150,4053.616679
-2.25979,150,4057.430534
-2.38441,150,4061.243008
9.73119,111,4064.112593
8.316695,136,4067.630032
-1.744462,150,4071.574367
9.651809,117,4074.46529
-2.60824,150,4078.138603
9.509624,92,4080.388307
11.68125,102,4085.071156
9.330138,111,4087.813461
-2.084063,150,4091.939144
8.499573,142,4095.705349
-2.609073,150,4099.477287
10.541112,120,4102.610285
11.296573,62,4104.265255
9.145809,117,4107.225944
-4.440094,150,4110.913767
9.474732,76,4112.788495
-3.005869,150,4116.691722
9.936192,99,4119.364175
9.69161,82,4121.420133
9.594742,69,4123.27517
8.345775,71,4124.956668
8.004926,141,4128.827184
9.901793,90,4131.210329
10.502891,78,4133.185729
-2.630636,150,4139.455568
8.175134,119,4142.615561
8.841444,108,4144.841081
9.505682,110,4147.854187
-3.177902,150,4151.990193
8.616539,146,4155.722522
0.025555,150,4159.622438
8.541344,89,4161.914515
10.538148,80,4163.882032
11.100119,116,4166.873144
10.917246,107,4169.354288
-2.650419,150,4172.893727
8.828301,70,4174.62231
-3.11016,150,4178.278549
9.574193,108,4181.40845
-1.957126,150,4185.305234
12.109819,67,4187.118144
10.091556,49,4188.434354
8.503075,105,4193.743222
-3.141879,150,4197.757682
9.892216,62,4199.264301
9.176042,120,4202.332465
9.032546,100,4204.919675
7.611284,122,4207.78622
-3.236742,150,4211.688664
-1.078337,150,4215.546355
9.175793,99,4218.023631
8.290877,142,4221.964793
-0.035377,150,4225.961842
9.837103,96,4228.287849
9.535034,91,4230.615032
11.281479,58,4232.277574
-4.695506,150,4236.10598
7.928889,142,4239.569065
9.701878,49,4240.78386
9.138234,87,4243.055982
-4.372227,150,4249.550986
9.161096,65,4251.427123
8.437457,102,4254.029174
-8.971858,150,4257.963043
6.875467,91,4260.393259
-2.500556,150,4264.314982
7.611111,138,4268.030993
-2.036371,150,4271.933313
6.754364,115,4274.954101
9.8372,99,4277.523789
9.731631,106,4280.273466
9.055183,68,4282.078033
7.909073,130,4285.267844
9.665557,61,4286.853971
10.387253,83,4288.954223
8.511526,145,4292.63687
8.79137,121,4296.037004
8.695221,137,4299.599814
-3.976726,150,4305.520367
9.335164,146,4309.144186
9.839185,138,4312.94669
8.605279,125,4316.340638
-1.617007,150,4320.12526
-1.142127,150,4324.000576
9.319738,69,4325.81889
9.832832,98,4328.25547
12.52528,60,4329.733027
9.558202,99,4332.192831
10.215941,53,4333.45665
10.528304,83,4335.543922
11.417728,76,4337.541857
10.068906,148,4341.316483
9.135121,94,4343.840781
10.358674,106,4346.633965
-0.154709,150,4350.497226
10.053123,93,4353.099397
10.04937,105,4355.655987
-1.483338,150,4362.25545
9.678433,109,4364.955243
-1.404214,150,4368.937966
-2.736585,150,4373.028897
-2.977218,150,4376.875995
-2.486444,150,4380.650322
6.966246,143,4384.237834
-3.019866,150,4388.085575
9.382003,145,4391.768429
-12.198786,150,4395.360394
0.354323,150,4399.096541
-5.303317,150,4403.136314
9.683662,101,4405.83757
8.880463,107,4408.547879
-3.121084,150,4412.335697
-2.652103,150,4418.863231
-1.777212,150,4422.882295
10.013795,55,4424.339828
5.973715,119,4427.306186
8.879356,128,4430.554593
-1.776474,150,4434.408113
9.901391,81,4436.477676
-1.912602,150,4440.565153
10.795175,75,4442.564445
10.223702,80,4444.593685
10.469169,90,4446.928982
-2.634965,150,4450.863955
-1.184845,150,4454.91889
11.816438,95,4457.556542
-6.17441,150,4461.386048
9.576901,69,4463.227966
-2.105773,150,4467.258873
9.638481,149,4473.823938
10.602515,104,4476.696494
-3.197611,150,4480.798332
9.853808,86,4483.030008
8.270573,128,4486.536668
8.776122,94,4489.094092
8.853609,110,4491.645283
9.088595,111,4494.447408
11.157265,83,4496.615871
10.041686,121,4499.829532
9.847529,100,4502.320506
9.591399,89,4504.776916
10.118973,95,4507.245721
6.474702,130,4510.770729
9.489476,115,4513.784815
8.618163,137,4517.147657
11.265031,122,4520.253799
9.922337,86,4522.366398
10.815031,86,4524.505125
9.724945,117,4530.190429
8.662987,121,4533.397848
8.250447,149,4537.245693
8.686978,115,4540.231912
-3.081438,150,4544.140873
11.121235,66,4545.869158
10.798844,59,4547.301148
11.129854,60,4548.898651
9.263354,96,4551.369924
9.156281,115,4554.020784
10.379655,97,4556.380153
7.557949,115,4559.380826
8.89809,145,4563.051224
8.114648,131,4566.572138
8.42845,150,4570.489622
9.19188,96,4572.97446
-2.226298,150,4576.684389
-2.811309,150,4583.072026
-4.88263,150,4586.676379
9.237374,99,4589.425234
10.139321,60,4590.993451
9.32877,117,4594.159859
8.914064,107,4596.994056
8.90187,143,4600.632506
9.895145,104,4603.3965
9.464884,78,4605.299896
10.012008,83,4607.545976
10.371552,116,4610.510538
10.65633,77,4612.446812
8.739408,130,4615.538256
-2.928201,150,4619.629241
7.08053,106,4622.512205
-2.53503,150,4626.40793
9.161532,92,4628.836372
10.588085,112,4631.838098
-2.019288,150,4635.767257
10.476725,78,4640.469666
9.419481,104,4643.072373
8.588533,147,4646.864588
-3.743142,150,4650.753427
10.785012,101,4653.569968
8.508745,117,4656.700475
9.146825,88,4658.945319
9.600616,104,4661.746969
9.259688,132,4664.890387
8.674998,116,4667.806851
9.88975,104,4670.557521
9.696529,108,4673.313055
9.651398,77,4675.247713
9.362869,98,4677.804481
9.470371,116,4680.535787
9.201063,77,4682.705268
-2.615544,150,4686.305554
10.973479,83,4688.484652
9.899785,78,4690.559478
9.384551,144,4696.793264
-0.828473,150,4700.558704
13.341352,106,4703.425853
9.025136,121,4706.469834
7.901669,103,4709.059867
-1.460886,150,4712.668373
10.46376,53,4714.243196
6.893262,145,4717.854687
-3.380612,150,4721.782206
9.255665,129,4725.304522
8.697778,122,4728.413367
10.389712,127,4731.701084
11.806976,100,4734.582197
10.371738,82,4736.707927
10.478479,71,4738.660341
7.204817,147,4742.227306
8.564217,140,4745.898119
10.116527,90,4750.726572
8.16369,107,4753.474161
10.899915,99,4755.98398
7.042942,122,4759.218429
9.520498,97,4761.745067
12.533542,100,4764.225839
-1.795946,150,4768.006197
9.463903,78,4769.944312
11.063647,79,4772.036003
9.890338,106,4774.950393
10.196384,79,4777.109717
9.584685,72,4779.178387
8.880506,65,4780.814547
11.108208,72,4782.776972
11.880207,75,4784.866875
10.220283,83,4786.965638
8.416786,119,4790.218982
-3.205845,150,4794.280228
10.286081,108,4797.213583
8.531467,126,4800.69999
5.640584,138,4806.690902
11.84009,91,4808.874539
10.443742,123,4811.981428
7.420014,114,4814.956064
9.071023,90,4817.237074
-5.901917,150,4821.085639
10.541697,86,4823.265351
-1.455298,150,4827.27388
9.845793,74,4829.086617
10.715921,75,4831.000617
11.107231,105,4833.831028
10.383785,46,4834.90076
10.883,74,4836.398893
10.59636,106,4839.219744
10.217983,85,4841.373822
-1.389811,150,4845.225058
10.411195,91,4847.816308
7.429286,90,4850.008835
9.807025,76,4851.914227
11.295115,127,4855.256603
8.43034,139,4861.294545
-3.179607,150,4865.107504
7.419514,145,4868.534959
9.324291,98,4871.155267
11.56815,102,4873.72876
10.597138,93,4876.049706
10.282098,106,4879.004189
9.33995,75,4880.795956
-4.903553,150,4884.526984
10.917117,93,4886.904576
8.75127,87,4889.112717
11.709364,69,4891.009463
7.322827,114,4894.198441
10.632734,99,4896.80552
11.521394,71,4898.489123
9.41329,78,4900.536113
9.885,133,4903.83239
9.831137,107,4906.603931
10.645091,73,4908.614495
7.808122,90,4910.930396
11.336766,101,4916.15084
13.181466,75,4918.168073
-4.305601,150,4922.09289
10.514319,57,4923.50776
-5.674328,150,4927.515396
10.222549,49,4928.89056
10.308702,120,4931.608037
11.641802,123,4934.843655
8.849097,114,4937.721371
12.221846,70,4939.516875
11.564138,73,4941.247295
9.908451,73,4943.131837
10.630079,103,4945.715295
11.547151,73,4947.659337
10.137095,117,4950.683404
9.967846,101,4953.364423
9.670521,92,4955.795581
8.380317,92,4958.260276
5.354332,100,4960.737366
10.512702,51,4961.876558
9.782388,123,4965.056
-1.084032,150,4971.605202
10.07394,85,4973.734203
9.543953,91,4976.080274
10.493351,100,4978.660708
9.96032,109,4981.512979
10.060894,89,4983.905189
10.981058,78,4985.824547
9.496634,133,4989.266866
11.424329,101,4991.865883
10.62345,103,4994.427613
10.193526,79,4996.391023
8.651999,88,4998.763578
10.43318,101,5001.438187
11.206636,65,5003.103386
10.49913,66,5004.616755
10.323905,83,5006.731878
10.74715,88,5008.85449
10.890067,94,5011.138506
9.840354,80,5013.278399
11.868974,88,5015.706833
10.32924,63,5017.361917
9.505944,78,5019.463534
11.479477,81,5021.600257
10.148597,49,5022.920991
9.799413,65,5026.790445
10.285641,68,5028.534707
10.212572,104,5031.050384
11.895019,61,5032.732714
9.345155,93,5035.071696
10.452181,83,5037.256562
10.455215,60,5038.966005
9.662939,104,5041.511625
11.249898,109,5044.143372
9.100215,84,5046.338407
8.375391,97,5049.000536
8.910232,95,5051.500594
7.602637,85,5053.778329
11.669618,83,5055.67975
10.572269,54,5057.11196
4.923701,95,5059.454336
9.251165,125,5062.52743
11.962834,67,5064.288203
9.162982,78,5066.33167
-2.305367,150,5070.292612
8.300616,81,5072.469457
11.146078,76,5074.575665
10.820536,67,5076.308251
11.296368,95,5081.280888
-0.680074,150,5085.097496
10.9589,82,5087.068533
9.346491,95,5089.174589
10.785384,91,5091.727791
10.443521,126,5094.798699
9.476092,94,5097.122968
9.844422,141,5100.663583
9.501186,82,5102.866407
10.78466,107,5105.674068
9.672944,65,5107.363945
9.662298,99,5109.946934
10.19332,75,5111.802958
-1.860586,150,5115.282359
7.644975,140,5118.554714
11.257304,73,5120.409574
9.697358,82,5122.556896
10.910423,106,5125.269745
9.816995,62,5126.88434
-0.892875,150,5130.398842
10.104884,122,5136.059646
9.56499,103,5138.723785
11.844345,91,5141.070411
9.141337,101,5143.763811
9.071419,104,5146.364687
10.729028,72,5148.027535
9.361309,110,5150.529341
10.31277,100,5153.166597
-4.089693,150,5157.143389
9.325247,128,5160.271649
11.555696,88,5162.547764
-2.3299,150,5166.269642
7.687623,121,5169.176109
6.439633,110,5171.917652
10.342493,87,5174.368112
8.724573,108,5177.057044
9.597666,69,5178.926393
8.831831,150,5182.321166
11.860983,82,5184.590197
9.46022,148,5190.982231
-0.255824,150,5194.916596
9.64821,74,5196.686425
10.125435,90,5199.218553
-1.703362,150,5203.33253
9.627361,79,5205.358575
9.296069,107,5208.04263
10.207832,81,5210.178609
10.284633,54,5211.582319
9.980935,95,5213.766276
9.972538,43,5214.812254
11.456521,84,5216.832442
6.247452,134,5220.143215
7.534998,91,5222.334786
8.757803,115,5225.254403
12.574818,100,5227.861919
11.172111,96,5230.513673
10.394446,73,5232.436449
-1.090762,150,5236.432499
10.316456,42,5237.612547
10.380428,98,5240.233139
8.3982,135,5245.811932
9.620182,68,5247.559544
9.852846,140,5250.982325
9.444165,80,5252.89419
10.272624,104,5255.686884
10.722765,61,5257.368697
9.233836,120,5260.455831
9.155644,119,5263.494712
11.311386,72,5265.359959
12.760301,121,5268.313103
11.588742,70,5269.939857
10.246371,69,5271.648984
8.525582,122,5274.753631
10.425431,103,5277.137247
11.448762,82,5279.107311
9.226134,90,5281.463822
9.970875,110,5284.330643
9.454384,135,5287.684007
9.988562,102,5290.439426
8.276455,128,5293.795561
10.374353,130,5299.643384
11.832485,71,5301.276609
8.09475,81,5303.450175
10.346903,98,5305.973461
11.41797,71,5307.498851
9.891407,60,5308.972851
10.995037,56,5310.208067
9.740342,84,5312.278404
10.409532,80,5314.178494
10.377959,53,5315.489978
10.220482,97,5318.032282
11.388847,69,5319.683319
-1.544329,150,5323.125688
9.140053,98,5325.565955
9.895922,65,5327.095778
10.86208,74,5329.035156
8.78345,119,5331.881474
9.170923,103,5334.481406
10.190791,55,5335.92996
10.026125,129,5338.834046
9.570189,73,5340.534277
11.778799,79,5342.545884
11.137897,70,5344.222904
11.985533,49,5345.40703
10.738632,89,5347.548105
9.79804,97,5352.581403
10.353392,71,5354.337871
9.757248,85,5356.435415
9.957672,77,5358.474451
11.46866,57,5359.976267
9.879356,107,5362.705827
10.07497,82,5364.876378
11.906229,81,5366.880053
11.052589,100,5369.238936
8.233211,68,5370.703781
7.644907,94,5373.026961
9.299024,84,5375.276929
-3.158516,150,5379.034881
11.128509,58,5380.579308
8.391698,108,5383.176182
10.952193,111,5385.72905
-2.682875,150,5389.432703
-9.581144,150,5393.328114
9.452968,112,5396.081102
12.102855,98,5398.68259
12.504809,70,5400.58741
-3.111008,150,5406.476355
9.510781,71,5408.409355
10.099715,98,5410.98791
-0.536416,150,5414.637017
10.742947,70,5416.367251
8.964493,91,5418.8289
9.871514,77,5420.821242
-2.659081,150,5424.995518
8.08767,121,5428.054014
7.490454,103,5430.743759
7.217447,95,5432.853866
9.421235,139,5436.019673
10.062933,89,5438.260977
7.181545,91,5440.733951
10.827552,79,5442.641602
8.768019,132,5445.821213
8.707419,125,5449.054101
9.715257,77,5450.881507
4.508679,134,5454.23104
8.806393,69,5455.97868
10.422082,77,5460.504923
10.051689,73,5462.42332
6.956692,116,5465.118235
-11.032499,150,5469.065112
11.444193,56,5470.606741
10.972676,75,5472.46885
10.790834,39,5473.637777
-0.983286,150,5477.470953
10.674193,98,5480.039864
10.430341,64,5481.591313
-5.201865,150,5485.407691
9.45353,111,5488.313756
10.307625,81,5490.38489
9.50401,93,5492.741904
8.588811,111,5495.664742
10.023511,68,5497.070359
11.612979,68,5498.954775
10.838601,73,5500.954437
5.038456,120,5503.987325
10.200036,88,5506.048203
9.349369,98,5508.484646
10.115077,79,5510.367689
11.6464,66,5514.567566
11.050521,64,5516.109495
7.88135,123,5519.425359
12.144285,69,5521.212373
10.71062,68,5523.110449
9.524343,93,5525.529038
11.391347,75,5527.394915
10.41245,89,5529.506763
8.165325,110,5532.25568
13.106185,98,5534.890683
10.508003,69,5536.730468
8.303855,149,5540.71155
9.644679,78,5542.828184
9.930389,127,5546.260048
11.053257,45,5547.59736
-1.850115,150,5551.641724
10.324805,52,5553.033023
11.443951,64,5554.75844
11.833021,102,5557.21592
9.963247,89,5559.370877
10.928855,86,5561.425489
9.389711,109,5564.395245
9.890193,88,5566.554543
8.56883,135,5572.371696
8.518604,144,5576.176359
9.383827,94,5578.8538
5.732644,115,5581.955397
9.058139,91,5584.207331
9.728924,104,5586.854939
-2.592945,150,5590.585432
8.019033,112,5593.448371
9.734491,95,5595.956032
10.779973,80,5598.11033
10.205649,86,5600.205233
-2.168124,150,5604.081819
10.574971,58,5605.699195
7.762738,104,5608.208791
12.340879,63,5609.999406
8.935239,111,5612.991754
9.955426,106,5615.684354
7.825664,150,5619.390432
9.924153,103,5621.844047
-2.693479,150,5628.078152
11.291969,69,5629.833919
9.725283,100,5632.432266
7.334817,128,5635.788009
-3.366754,150,5639.62821
10.166024,68,5641.41864
11.05668,44,5642.686593
11.815709,72,5644.774841
11.659214,101,5647.329908
9.078806,135,5650.869914
11.552592,80,5652.738521
-3.854545,150,5656.372255
-2.241294,150,5660.182682
-0.884419,150,5664.272944
9.26624,103,5666.945465
10.930906,47,5668.276391
10.453382,115,5671.084299
10.302234,88,5673.277974
10.340119,73,5675.151477
10.175504,75,5677.005645
10.529545,65,5681.090295
9.316829,107,5683.877556
9.989406,51,5684.974378
10.713679,80,5686.975625
9.179906,98,5689.730694
10.529296,47,5690.854613
7.516844,76,5692.710623
10.600001,88,5694.79303
10.038407,61,5696.159941
8.452041,93,5698.648836
9.937276,106,5701.455518
9.393128,108,5704.232399
10.698758,69,5705.86577
9.26254,113,5708.9764
11.301035,87,5711.204048
10.257371,69,5713.041734
8.547757,121,5716.281062
10.055354,139,5719.613654
10.753891,53,5720.954298
10.990617,71,5722.81017
10.268544,59,5724.370701
10.828776,103,5726.949085
11.883581,57,5728.448344
10.369955,49,5729.804482
9.213446,92,5734.364047
12.1147,66,5736.096887
9.785226,79,5738.019108
11.525927,58,5739.638318
9.619927,77,5741.663277
10.251337,73,5743.478994
10.645063,92,5745.916599
7.276407,104,5748.312688
10.921629,43,5749.423148
10.872682,64,5750.987768
10.648584,72,5752.883949
10.052947,71,5754.823958
10.307856,60,5756.31704
10.718179,97,5758.864873
11.76192,72,5760.94279
9.616537,86,5763.039548
9.583408,132,5766.401011
10.783219,71,5768.349528
8.996281,148,5772.357879
9.661561,134,5775.823428
8.760969,91,5778.066647
10.182623,122,5780.930981
9.900183,71,5782.691299
10.572264,93,5784.985314
10.893603,56,5786.564772
10.321735,85,5791.210157
8.453257,76,5793.354623
9.218167,108,5796.210685
11.191557,74,5798.108681
10.066184,103,5800.893176
10.455581,91,5803.042734
9.878161,109,5806.017479
10.318917,75,5807.948895
10.245887,106,5810.653726
5.718135,125,5813.67929
10.426977,38,5814.770635
10.747508,63,5816.362599
11.432437,81,5818.254097
9.151547,100,5820.861839
10.277257,78,5822.639266
11.291157,64,5824.306525
10.674432,91,5826.669574
10.002866,105,5829.269145
11.061488,56,5830.75051
10.188202,82,5832.998753
9.999736,115,5836.032814
12.179944,83,5838.191805
10.047223,104,5840.892465
10.777187,84,5845.467535
9.801805,59,5846.955352
11.818921,101,5849.705524
10.25494,75,5851.630764
10.060376,61,5853.154479
9.902083,99,5855.794926
10.93219,66,5857.388298
10.575464,109,5860.36471
11.615021,75,5862.448585
11.509971,40,5863.418349
11.826101,96,5865.786578
10.785449,74,5867.549154
10.021586,113,5870.737919
10.538435,62,5872.419835
10.246646,86,5874.295998
9.822338,139,5877.793527
10.4805,73,5879.786409
10.271557,122,5882.832554
12.193579,65,5884.510181
10.397181,53,5885.835863
11.311697,106,5888.612724
7.66812,123,5891.837005
11.184979,88,5894.17188
10.474546,87,5896.439005
10.807191,120,5901.990221
10.914829,101,5904.696554
9.86535,110,5907.557868
10.60538,107,5910.351096
11.988519,87,5912.48418
11.643194,88,5914.949065
10.731782,77,5917.051077
9.8425,73,5918.879481
-2.621426,150,5922.519887
11.417634,45,5923.716707
11.769021,100,5926.305988
13.434329,94,5928.905802
-0.422037,150,5932.814899
11.364406,111,5935.685679
9.678546,103,5938.01183
7.954846,90,5940.43464
10.834221,91,5942.628272
10.884623,70,5944.389402
11.294249,44,5945.431722
8.908597,128,5948.579782
11.116105,108,5951.353816
10.847036,61,5955.493767
10.784556,82,5957.629635
9.775006,148,5961.239736
10.335229,65,5962.965349
10.146752,126,5966.222448
10.423619,99,5968.72778
9.944417,96,5971.035091
11.151052,55,5972.573315
10.059894,50,5973.88414
11.552242,98,5976.415599
8.868262,85,5978.551098
13.017189,65,5980.277761
11.130016,45,5981.475786
10.708079,71,5983.300615
6.93027,112,5986.438983
10.360266,89,5988.684648
10.688008,73,5990.444784
11.631546,70,5992.205855
10.41569,97,5994.637763
9.708255,81,5996.704214
9.947272,60,5998.247004
12.474171,75,6000.235393
11.000402,102,6002.5349
9.489755,73,6004.395154
10.991047,78,6006.253114
10.314604,70,6010.672103
10.079169,91,6012.793579
10.224398,79,6014.891341
6.846741,135,6018.407212
9.122987,97,6021.140692
10.490501,57,6022.523554
12.630493,62,6024.214659
10.191952,78,6026.118515
11.772227,97,6028.717937
10.568786,105,6031.260449
9.497032,127,6034.405865
9.358145,107,6037.256614
12.319569,67,6039.01408
12.275393,67,6040.867646
9.845486,72,6042.687778
10.59907,77,6044.711094
12.31953,48,6046.039829
10.182526,82,6047.978205
11.007694,72,6049.789983
10.699392,99,6052.28472
9.995285,85,6054.385586
10.225281,42,6055.572541
10.509388,102,6058.061144
10.831681,78,6059.948426
11.478479,90,6064.169687
10.866022,60,6065.894963
10.66815,82,6068.087144
10.655246,74,6069.900263
10.25749,115,6073.000491
11.942494,90,6075.39597
10.698493,93,6077.711689
11.234136,60,6079.377638
11.077589,55,6080.819361
11.233685,91,6083.307302
11.571496,73,6085.080369
10.564079,56,6086.48628
9.477255,131,6089.763186
12.099995,138,6093.321199
10.641286,60,6094.663807
9.16906,112,6097.05449
10.619408,76,6099.023091
8.953487,79,6101.031044
11.165577,72,6102.779078
10.78596,84,6105.068042
10.589434,82,6106.969712
11.16297,65,6108.811742
9.956303,85,6111.030042
12.156261,74,6112.751235
8.879922,97,6115.25457
8.381411,86,6119.862742
11.660515,76,6121.855416
-1.833892,150,6126.098484
11.200363,50,6127.10641
9.123761,67,6128.744161
11.854947,55,6130.253918
12.745462,71,6132.037124
-0.652761,150,6136.062307
9.810231,83,6138.138155
10.48349,112,6141.134773
10.174898,71,6142.826096
11.242996,74,6144.696505
10.618931,86,6146.969188
10.355427,87,6149.079563
10.302514,65,6150.966645
9.184497,86,6153.080439
10.318712,83,6155.405453
10.262507,90,6157.732719
10.5492,100,6160.38467
13.006457,76,6162.289663
10.010322,80,6164.461445
9.186867,105,6167.162464
11.115493,77,6169.231931
10.22955,38,6170.404004
-4.606759,150,6176.861286
-0.776171,150,6180.605371
11.771162,79,6182.706253
10.9919,93,6185.107027
11.832146,80,6187.024954
11.081883,103,6189.519249
9.656505,81,6191.626285
5.739859,141,6195.513545
8.288143,127,6198.782952
9.917873,50,6200.233155
10.012988,56,6201.706964
9.912164,59,6203.200855
10.965188,47,6204.493161
10.652294,93,6206.888327
10.955039,76,6208.933829
9.288578,119,6211.912294
11.965316,95,6214.385573
10.561795,49,6215.788606
10.093888,86,6218.106881
11.057383,56,6219.456755
6.83161,144,6223.286561
8.622156,97,6225.810582
12.206551,57,6227.314262
9.848892,81,6232.008679
10.247446,108,6235.073074
9.717624,73,6236.958337
11.468018,75,6238.880729
10.201961,80,6240.90602
9.004925,84,6243.216587
10.991009,77,6245.063499
11.032562,74,6246.932469
11.360791,81,6249.236504
10.195385,107,6252.097991
10.63352,56,6253.383648
10.00442,58,6254.845917
9.432043,82,6256.934395
10.645049,94,6259.563736
10.494914,72,6261.408703
9.255083,103,6264.24126
10.389687,65,6266.049873
11.18085,67,6267.914164
10.308102,75,6269.837478
10.802657,62,6271.424208
10.673048,99,6273.978661
13.181112,99,6276.428708
11.098144,59,6277.990307
10.943423,46,6279.141879
10.202546,67,6281.005059
10.082863,91,6283.322495
9.955025,80,6287.795186
-2.271197,150,6291.840122
10.72213,56,6293.296255
10.730968,58,6294.833771
11.391149,120,6297.6329
-1.320568,150,6301.522072
8.235858,101,6303.867742
9.006589,99,6306.217555
10.595956,96,6308.579886
9.680262,63,6310.255708
9.754192,90,6312.55826
10.745532,78,6314.5661
10.891835,80,6316.439306
10.727485,56,6317.812425
10.078714,104,6320.424333
11.275041,63,6321.909293
9.519947,112,6324.78387
11.432901,72,6326.796903
10.47926,84,6328.859911
10.144401,66,6330.63028
13.470542,55,6332.204219
10.29189,37,6333.265166
10.928718,89,6335.723941
12.524786,107,6338.548876
10.356265,82,6343.276309
9.46592,130,6346.827428
11.009123,77,6348.606613
9.693334,79,6350.757325
10.871057,80,6352.831852
10.224677,58,6354.370303
9.655715,107,6357.310908
7.274123,91,6359.679445
9.640888,66,6361.318127
11.625967,91,6363.716723
11.5301,105,6366.605465
8.978976,98,6369.225281
9.070071,111,6372.138378
10.857036,73,6374.105361
10.869553,66,6375.697666
10.054332,68,6377.350117
12.124879,54,6378.774344
6.636708,105,6381.436949
10.83247,63,6383.022784
