#{"t_start": 1774417216.9971836, "env_id": "None"}
r,l,t
10.363559,42,3531.342999
10.32623,58,3534.298431
10.794675,49,3536.788845
10.802721,47,3539.398767
9.997801,66,3543.088053
10.681841,45,3548.00523
10.000185,60,3550.877889
10.446426,46,3553.359523
10.881665,52,3555.784354
10.591833,30,3557.383577
9.69147,39,3559.17931
9.976583,76,3562.717427
10.432145,52,3565.362508
10.452673,31,3566.806722
10.265725,55,3569.564789
10.670052,40,3571.458656
10.59075,52,3574.055734
10.037007,44,3576.269506
10.126954,30,3577.706881
10.484409,55,3580.027086
10.322618,66,3583.204742
10.621857,34,3584.814006
9.508567,70,3588.180889
10.254819,34,3589.67942
10.797415,32,3591.267305
9.390497,63,3594.164529
10.170392,36,3595.754353
10.400718,21,3596.706754
10.727164,55,3599.491071
9.937345,38,3601.63164
10.625308,53,3604.612736
10.498665,46,3607.175423
8.973498,60,3610.741052
10.29201,38,3612.729103
10.209984,50,3615.570521
10.583413,32,3617.087545
10.41637,36,3618.928239
10.127128,55,3621.791443
10.881933,43,3623.897753
10.909208,40,3625.722438
11.042356,38,3627.544959
11.088888,45,3629.86125
10.84409,47,3632.277392
10.496229,27,3633.707856
11.046761,46,3635.894722
10.213313,30,3637.568099
10.481926,40,3639.668579
7.659002,65,3643.153408
6.980109,49,3645.681625
10.896558,33,3647.489749
10.824735,34,3649.314
10.657444,41,3653.951951
10.106012,33,3655.729132
9.82085,47,3657.967153
9.721992,58,3660.783313
11.022029,47,3663.064255
10.074593,51,3665.654072
10.698791,32,3667.144252
10.45092,47,3669.534947
10.447487,32,3671.27442
10.475119,38,3673.194484
9.932115,58,3676.099658
10.239943,35,3677.725057
10.797384,36,3679.658144
10.711791,25,3681.151002
10.498906,39,3683.156679
9.688934,36,3685.125324
10.775204,43,3687.243134
10.357182,34,3689.032955
10.764143,48,3691.42393
10.483509,46,3693.713178
11.004625,48,3696.268415
10.855729,37,3698.170319
10.843395,26,3699.482543
10.804502,33,3701.218635
10.595775,41,3703.453473
10.834736,35,3705.305587
9.074087,36,3707.236376
10.09674,39,3709.288742
9.332027,64,3712.632865
10.752026,42,3714.788269
10.023087,31,3716.4198
10.335188,50,3718.896681
10.478979,42,3720.887765
10.493189,30,3722.530093
10.127978,54,3725.283201
9.87126,53,3727.933
10.646604,47,3730.285474
11.03798,62,3733.563665
10.773852,33,3735.2385
10.825252,51,3737.719786
8.364118,65,3741.183913
10.53441,14,3741.877085
9.775036,77,3745.839278
10.724704,36,3747.718673
11.296243,38,3749.644155
10.223803,38,3751.627041
11.192303,37,3753.508096
9.99851,37,3755.380918
9.961901,45,3757.420909
9.736828,67,3763.167857
10.797336,23,3764.349827
9.675603,46,3766.65788
10.80159,56,3769.468047
10.441841,30,3770.856036
10.209719,50,3773.406224
11.059364,50,3775.936866
10.661888,39,3778.120281
10.531706,64,3781.616694
9.580955,55,3784.277982
