#{"t_start": 1774286078.2650437, "env_id": "None"}
r,l,t
-6.87471,200,1292.919636
-5.328711,200,1298.379494
-3.267004,200,1303.584554
-4.331968,200,1308.410671
-2.621541,200,1313.80502
-6.24653,200,1318.795835
-3.20857,200,1326.357181
-5.531283,200,1331.712204
-3.28163,200,1336.92537
-4.786933,200,1342.460644
-5.150174,200,1347.726993
-11.663931,200,1352.88855
-3.377091,200,1358.40857
-6.245727,200,1363.54033
2.026769,200,1368.408616
2.209805,200,1373.739786
-5.746742,200,1378.921503
-3.225688,200,1386.460658
-5.654955,200,1391.866765
3.050866,200,1397.143865
-2.826125,200,1401.920983
1.717667,200,1406.972932
-5.302298,200,1412.146133
-5.251482,200,1417.399813
-8.408476,200,1422.40074
-5.743149,200,1427.610048
-3.133103,200,1432.653583
1.09769,200,1440.564913
-4.740612,200,1445.757786
-7.232556,200,1451.091532
-5.651,200,1456.354326
-7.260936,200,1461.533259
2.05349,200,1466.671878
1.091524,200,1471.848376
3.710408,200,1477.177415
-5.111493,200,1482.352547
1.790538,200,1487.409038
-4.218403,200,1494.933387
-5.050107,200,1500.329221
0.524555,200,1505.613337
-4.374644,200,1510.941858
1.680285,200,1516.117716
-5.549495,200,1521.213556
-4.41681,200,1526.584844
-4.26596,200,1531.733721
2.074501,200,1537.046463
-7.545248,191,1542.039161
-4.812847,200,1549.410351
-6.795106,200,1554.617041
2.224992,200,1559.532388
-4.681212,200,1564.562294
-4.015937,200,1569.774101
-3.917488,200,1575.16233
-4.831022,200,1580.320701
-4.370828,200,1585.450962
0.182224,200,1590.46636
-3.860286,200,1595.709189
-7.187306,200,1601.030286
-3.672041,200,1608.894358
-6.81983,200,1614.508168
-3.928193,200,1619.702131
-3.341937,200,1624.92751
2.392125,200,1630.332763
-5.107204,200,1635.395797
1.328601,200,1640.308631
-4.730419,200,1645.510216
-7.045108,200,1650.557196
-4.433457,200,1655.379334
-3.938591,200,1662.691349
-4.729817,200,1667.702937
-6.603765,200,1672.672849
-5.356371,200,1677.728388
2.838602,200,1683.007516
-4.084666,200,1687.869529
2.102269,200,1692.975601
0.82322,200,1698.267008
-6.288285,200,1703.265113
1.921376,200,1708.623848
1.334679,200,1716.401789
-0.404094,200,1720.978005
-5.748401,200,1725.846799
4.857449,200,1731.106441
-4.401616,200,1736.589827
-6.05318,200,1741.749106
-3.74286,200,1747.086564
-5.525003,200,1751.959616
-5.13156,200,1757.028968
-3.437374,200,1762.128935
-4.806324,200,1769.937033
-5.269277,200,1775.041727
-5.849234,200,1779.610661
-5.748115,200,1783.924975
-4.813809,200,1789.283069
-4.252689,200,1794.386887
2.302648,200,1799.623115
1.384083,200,1804.850246
-4.111083,200,1810.071544
2.098949,200,1815.167481
-5.708545,200,1823.165988
-3.43567,200,1828.052466
3.620088,200,1833.145794
-4.582858,200,1838.347952
-5.093108,200,1843.568579
1.666319,200,1848.256353
-3.396368,200,1853.567661
-7.94142,200,1858.747259
-0.3853,200,1864.087358
-4.158031,200,1869.358282
-3.42849,200,1874.771471
-3.856255,200,1881.997935
-3.185563,200,1887.37976
-4.867434,200,1892.68564
-4.288094,200,1897.567183
2.752118,200,1902.803585
-4.95613,200,1907.708813
-4.241958,200,1912.391924
-5.288893,200,1917.607707
-3.485371,200,1922.652557
-2.271888,200,1927.580646
-6.499568,200,1935.218752
-5.001531,200,1940.281473
-5.148055,200,1945.468383
-3.892345,200,1950.581252
-3.933123,200,1956.003533
3.302146,200,1960.741065
-5.314529,200,1965.776491
0.684773,200,1971.051158
-4.703101,200,1975.603063
-3.25083,200,1980.406371
-0.292123,200,1987.652717
3.353676,200,1993.075794
-2.943458,200,1998.017196
-4.766793,200,2002.859152
-5.314604,200,2007.646147
1.889822,200,2013.003375
3.854399,200,2018.388844
-4.101466,200,2023.504574
1.959784,200,2028.522594
-3.487337,200,2034.009395
-3.947261,200,2041.091175
-5.238754,200,2046.365029
5.600158,200,2051.631904
-3.69706,200,2056.847879
-3.619606,200,2062.154541
-2.682402,200,2067.086217
0.908377,200,2072.077543
-3.833985,200,2077.21461
-3.233669,200,2081.971246
-2.17315,200,2087.019896
-5.80644,200,2092.159685
4.049734,200,2099.331331
-2.799849,200,2104.416105
-3.14448,200,2109.629908
1.844355,200,2114.618011
-3.159962,200,2119.669772
-5.344507,200,2124.976305
-7.531544,200,2130.107258
-4.548712,200,2134.84636
4.45662,200,2140.188505
1.152245,200,2145.508758
-2.869838,200,2152.668331
-2.830475,200,2157.29826
-4.562713,200,2162.295972
-4.616068,200,2167.359653
2.621322,200,2172.529414
-5.865697,200,2177.460495
3.507246,200,2182.700407
-3.79259,200,2187.641589
3.589295,200,2192.598905
3.226594,200,2197.404116
3.779788,200,2204.998522
3.745067,200,2210.02143
6.001084,200,2215.058606
-3.812977,200,2220.120626
-8.672898,200,2225.219484
-5.559857,200,2230.345388
-3.841627,200,2235.266348
-4.652784,200,2240.425484
-4.467949,200,2245.149607
-6.614883,200,2250.278007
-6.705034,200,2257.398857
2.993153,200,2262.063609
3.49998,200,2267.082087
-4.43509,200,2271.919251
-5.680779,200,2276.795057
2.058905,200,2281.429186
6.375555,200,2286.220896
2.100514,200,2290.651166
-3.286495,200,2295.446111
7.963149,200,2300.152136
-4.876443,200,2305.115072
8.493028,200,2312.506056
2.179369,200,2317.617958
-3.060394,200,2322.473466
-6.656557,200,2327.239821
-6.798022,200,2332.123366
-3.213981,200,2336.986568
-4.177262,200,2342.247005
5.314424,200,2347.292181
-3.860639,200,2352.240004
3.338175,200,2356.787701
5.057739,200,2364.104856
2.62805,200,2369.179397
-3.413795,200,2374.219189
-5.874551,200,2379.359647
2.951847,200,2384.347218
2.433229,200,2389.050476
5.844953,200,2393.852204
-3.598547,200,2399.003938
1.920732,200,2403.571318
5.697997,200,2408.495202
0.544651,200,2415.831821
3.322174,200,2420.355264
-4.991089,200,2425.282444
2.404065,200,2430.210283
-3.295229,200,2435.036673
-3.593743,200,2439.816814
-4.80823,200,2444.683877
2.332335,200,2449.434403
-3.900544,200,2454.404482
-5.31135,200,2458.99712
-4.34885,200,2466.471966
-3.859824,200,2471.457646
4.828738,200,2476.560785
-4.010325,200,2481.203993
2.817328,200,2485.932634
-3.883308,200,2490.579825
-4.346673,200,2495.694819
6.65399,200,2500.349953
-4.706391,200,2505.226891
-3.550944,200,2510.174441
-1.764456,200,2514.903928
-2.387045,200,2522.11347
4.38173,200,2527.139666
-3.659846,200,2531.972141
-3.240374,200,2537.001354
3.997829,200,2541.749362
4.081327,200,2546.226917
-3.612151,200,2551.195406
-5.371587,200,2556.023257
-6.177247,200,2560.755143
3.875392,200,2565.588664
2.794921,200,2573.133524
5.723135,200,2577.816844
-4.588526,200,2582.846757
-3.48074,200,2587.590234
-3.878606,200,2592.773095
-1.499294,200,2597.656699
-1.353002,200,2602.564699
-3.566695,200,2607.506059
-2.246085,200,2612.34489
-3.848963,200,2617.709874
-3.672037,200,2625.084984
-3.376512,200,2629.650224
5.945441,200,2634.472061
3.74269,200,2639.346674
4.144942,200,2644.001829
2.422921,200,2648.871991
4.337527,200,2653.716965
-3.556711,200,2658.653077
4.382428,200,2663.526871
-3.062763,200,2668.500339
6.178362,200,2675.589847
8.65288,200,2680.178779
1.805709,200,2685.130039
-5.049352,200,2689.896891
4.5606,200,2695.102158
-3.808124,200,2700.111315
6.480324,200,2704.671778
-2.865691,200,2709.406326
-3.537453,200,2714.311837
3.750779,200,2719.213075
5.970721,200,2724.237219
3.931776,200,2731.509073
6.735198,200,2735.985604
-5.055184,200,2740.761079
-5.353577,200,2745.864587
-3.239065,200,2750.727076
-1.543941,200,2755.686243
7.310554,200,2760.609599
-5.659815,200,2765.345823
-4.05419,200,2770.129842
-4.322304,200,2775.072616
6.220117,200,2782.687267
-4.001781,200,2787.881837
-3.379758,200,2793.164463
-3.629314,200,2798.134713
7.423772,200,2802.998589
-3.491688,200,2808.038439
1.800678,200,2812.995478
-2.949379,200,2818.048525
4.503413,200,2822.974574
-4.143256,200,2827.669443
-3.796055,200,2834.835228
1.152473,200,2839.982052
-3.404741,200,2845.054948
2.582347,200,2850.228375
-3.633974,200,2855.371488
5.394264,200,2860.2585
0.584895,200,2865.110751
-3.267962,200,2870.291287
-3.342711,200,2875.17794
5.775649,200,2880.238276
-4.961847,200,2887.832036
-3.726452,200,2892.566301
-4.730296,200,2897.781826
6.875905,200,2902.74616
-6.5509,200,2907.89096
4.503782,200,2912.696569
5.776611,200,2918.071783
6.185052,200,2923.170319
5.420025,200,2928.300622
3.904999,200,2933.553995
5.577546,200,2939.025645
6.307144,200,2946.518027
1.347491,200,2951.558218
-4.522456,200,2956.860421
4.162577,200,2961.852572
-3.032853,200,2966.829963
-2.227529,200,2972.099535
5.49753,200,2977.31165
6.218408,200,2982.376122
1.607841,200,2987.506947
6.320977,200,2992.121946
-4.005025,200,2999.63911
-3.393935,200,3004.718792
-2.852472,200,3010.227251
-3.828561,200,3015.520587
3.886566,200,3020.681318
-6.363814,200,3025.302471
-3.63216,200,3030.545839
7.016592,200,3035.734414
-5.424188,200,3040.93876
-1.83762,200,3046.036803
-5.45209,200,3053.686013
-3.825462,200,3059.022902
5.239936,200,3064.39026
1.800638,200,3069.708185
4.165545,200,3074.977431
5.208369,200,3080.018904
4.806031,200,3085.305657
5.792543,200,3090.427022
-4.344655,200,3095.80344
3.548387,200,3101.269732
6.784792,200,3109.118175
2.913898,200,3114.267678
-3.544763,200,3118.749406
3.700193,200,3124.216825
-3.530012,200,3129.565706
5.791776,200,3134.73615
4.418599,200,3139.730114
5.606338,200,3145.077342
5.139834,200,3150.025319
6.01462,200,3154.872612
-4.599447,200,3162.495255
