#{"t_start": 1774404192.771334, "env_id": "None"}
r,l,t
8.76,62,3881.564307
7.47,65,3883.447725
9.38,36,3884.412071
9.14,42,3885.565813
8.42,78,3887.644552
8.81,48,3888.865866
9.14,51,3890.334854
8.78,60,3891.964523
9.3,53,3893.4586
9.3,53,3894.866794
9.14,51,3896.245035
8.98,67,3897.968667
8.72,57,3899.5897
9.25,49,3901.003157
8.81,48,3902.393951
-4.05,81,3906.680933
9.52,40,3907.602299
9.01,46,3908.720441
9.19,46,3909.739461
8.99,66,3911.337504
9.27,38,3912.427447
7.85,84,3914.685376
6.29,102,3917.32455
8.95,61,3918.888485
9.74,27,3919.652597
7.68,59,3921.272793
8.25,56,3922.680823
8.72,48,3923.912015
8.97,77,3926.156317
8.65,73,3928.116236
9.16,40,3929.221799
9.15,59,3930.795115
9.28,46,3931.967819
8.49,71,3933.727783
8.81,48,3935.013018
8.74,64,3936.759901
8.97,44,3937.798354
8.99,39,3938.816551
9.37,46,3940.078945
8.67,53,3941.365842
8.61,50,3942.545596
9.18,38,3943.543998
8.19,74,3945.555237
9.28,46,3946.819302
8.53,40,3947.856612
9.47,36,3948.822951
7.18,67,3950.626457
8.41,52,3951.983639
9.19,64,3953.624833
6.94,67,3955.49537
9.0,56,3957.034655
8.53,49,3958.402623
8.73,65,3962.370695
8.67,53,3963.667504
-2.56,34,3964.534832
7.01,102,3967.063888
9.24,50,3968.414099
9.38,45,3969.66938
8.8,40,3970.7457
8.91,47,3971.954838
8.95,52,3973.155645
8.29,46,3974.138731
7.97,78,3976.001753
-2.82,120,3979.123988
8.79,50,3980.538635
8.93,54,3981.984807
8.81,66,3983.861796
8.67,80,3985.801057
8.46,65,3987.670031
8.66,72,3989.446973
7.97,51,3990.812582
8.72,54,3992.43145
9.17,48,3993.663132
9.5,33,3994.457328
7.77,53,3995.845216
8.57,45,3996.969958
9.1,55,3998.555423
9.27,47,3999.763749
8.3,54,4000.998275
9.01,64,4002.610842
7.56,68,4004.446772
9.45,38,4005.345929
9.17,48,4006.508496
9.15,59,4008.169843
8.9,57,4009.67821
8.68,52,4011.020816
9.19,37,4011.935492
9.56,36,4012.933173
9.47,27,4013.787867
9.44,30,4014.676438
9.36,56,4018.393262
7.9,79,4020.460479
9.53,30,4021.351716
7.84,64,4023.071651
8.8,58,4024.48019
9.59,33,4025.297448
9.6,32,4026.114308
8.86,52,4027.529447
7.96,55,4028.948704
9.37,46,4030.253592
7.9,76,4032.298553
9.65,27,4032.985649
9.49,34,4033.858575
7.71,77,4035.847851
9.3,44,4036.90702
8.79,68,4038.646469
9.34,31,4039.535349
8.08,76,4041.32866
8.92,55,4042.676747
8.45,66,4044.396171
8.88,44,4045.499419
8.99,57,4047.028196
7.67,66,4048.801708
8.1,74,4050.803099
9.04,43,4051.913403
9.18,56,4053.316975
8.08,85,4055.562343
9.17,48,4056.815502
8.93,63,4058.435641
9.65,36,4059.355217
8.96,51,4060.636283
7.65,68,4062.478119
7.71,59,4063.9581
8.36,93,4066.518883
8.52,68,4068.229928
8.05,70,4070.00762
9.46,28,4073.096755
9.07,49,4074.527754
8.18,66,4076.130362
9.47,27,4076.901785
6.55,91,4079.203776
8.52,41,4080.269234
9.03,35,4081.171773
9.0,56,4082.572556
8.64,56,4083.947331
9.42,41,4085.005247
9.37,37,4085.995762
9.28,64,4087.70516
9.06,50,4089.005902
9.12,35,4090.006111
9.26,48,4091.368505
9.13,34,4092.298082
9.35,39,4093.33375
9.14,51,4094.771417
9.3,35,4095.731461
7.75,67,4097.497185
8.61,59,4099.075875
8.1,65,4100.723873
9.12,44,4101.711258
8.75,54,4103.248651
9.36,38,4104.353533
8.85,53,4105.722828
8.79,53,4106.952331
8.88,50,4108.31237
9.08,48,4109.556206
9.03,53,4110.883265
9.12,35,4111.864905
7.88,54,4113.428408
8.38,55,4114.962131
9.46,37,4115.982658
8.59,88,4118.426688
9.07,49,4119.694307
9.44,39,4120.914773
9.31,34,4121.816255
9.39,53,4123.221056
9.19,37,4124.173982
8.84,54,4125.695298
8.68,49,4127.060076
9.25,40,4130.309294
9.28,37,4131.366042
8.92,55,4132.694509
8.16,104,4135.574772
9.07,40,4136.622574
9.56,45,4137.927804
9.69,23,4138.498997
9.05,51,4139.882885
8.42,63,4141.503181
6.73,67,4143.310822
9.45,38,4144.572299
9.38,54,4146.239281
9.15,41,4147.301113
9.38,36,4148.383842
9.53,39,4149.483314
-1.61,116,4152.6696
8.92,55,4154.187063
9.19,37,4155.261258
9.03,44,4156.459813
9.34,49,4157.798029
9.3,44,4159.075998
8.28,62,4160.723535
9.24,50,4162.184572
8.81,66,4163.891551
9.19,46,4164.893326
9.01,46,4166.255947
8.81,66,4168.136689
9.16,40,4169.331878
7.69,133,4172.981397
8.93,63,4174.866415
9.21,44,4176.093879
8.87,78,4178.36681
8.67,53,4179.856295
8.8,58,4181.491095
7.91,90,4184.021664
9.05,78,4186.100425
9.38,45,4189.418381
9.09,56,4190.871648
8.79,71,4192.821727
9.14,33,4193.75899
9.06,59,4195.333487
9.32,33,4196.174265
9.2,36,4197.017874
7.55,96,4199.703174
7.52,63,4201.471118
9.18,38,4202.545069
7.07,72,4204.478941
9.73,28,4205.228009
9.26,39,4206.342923
6.75,128,4209.896066
8.39,81,4212.102573
9.0,56,4213.644619
7.67,75,4215.726504
-2.58,45,4217.020507
9.46,37,4218.07601
8.4,62,4219.781911
8.83,46,4220.975121
9.53,30,4221.891519
9.44,48,4223.259747
8.89,49,4224.607291
7.63,79,4226.761155
8.87,51,4228.066871
9.43,40,4229.109073
9.43,58,4230.74408
9.69,23,4231.435915
7.69,115,4234.574873
9.41,51,4235.896862
9.27,38,4236.975618
8.11,49,4238.377609
7.79,60,4240.120027
8.85,53,4241.578392
8.0,66,4243.462769
9.09,38,4244.538742
9.0,56,4248.453635
9.24,41,4249.546583
9.15,50,4250.886972
8.98,49,4252.383463
9.25,40,4253.54028
9.35,39,4254.639193
8.03,72,4256.645712
8.35,58,4258.288473
8.19,74,4260.216182
8.55,38,4261.230055
7.46,84,4263.56363
8.12,63,4265.432663
8.29,46,4266.706844
8.26,76,4268.788654
9.49,34,4269.813802
9.42,32,4270.691125
9.01,46,4271.937208
8.36,75,4273.996521
8.11,82,4276.401922
6.96,95,4279.141042
9.16,49,4280.445246
8.23,88,4282.789476
8.35,67,4284.707739
8.58,62,4286.425966
8.4,71,4288.353463
9.22,34,4289.454949
8.81,57,4291.030974
8.6,33,4291.85209
8.83,46,4293.028432
8.6,60,4294.715047
9.08,39,4295.746741
8.89,58,4297.430862
7.92,83,4299.707138
8.77,61,4301.35985
6.36,86,4303.665605
9.0,47,4307.078218
9.58,25,4307.694304
7.96,79,4309.993862
8.9,57,4311.663501
9.04,34,4312.631024
9.54,29,4313.438692
9.64,28,4314.236117
8.92,55,4315.824696
9.24,41,4316.950508
8.8,49,4318.254373
8.8,52,4319.768408
8.72,66,4321.744929
7.16,69,4323.553235
7.74,50,4324.830733
9.44,39,4325.976917
9.1,37,4327.025418
9.47,36,4328.087776
7.67,57,4329.589818
9.24,41,4330.819313
8.26,67,4332.643678
9.06,32,4333.534363
8.53,76,4335.652531
8.26,76,4337.707934
9.3,53,4339.22276
9.56,27,4339.921016
8.27,102,4342.85625
8.84,63,4344.712708
9.45,38,4345.818589
8.95,61,4347.518602
9.11,45,4348.791271
8.4,53,4350.328713
8.68,43,4351.542577
8.94,44,4352.592983
7.96,79,4354.735241
8.99,48,4356.029254
7.91,84,4358.56596
9.1,37,4359.617108
8.51,78,4361.840962
7.51,97,4366.554917
8.08,94,4369.118177
9.01,46,4370.417825
8.42,60,4371.95866
8.16,104,4374.632342
8.97,50,4375.712847
9.28,46,4376.930332
9.02,45,4378.236284
7.9,58,4379.610252
7.92,74,4381.677707
8.23,46,4382.900795
7.58,90,4385.320114
9.37,28,4386.074152
9.16,40,4386.990415
9.2,45,4388.149829
8.92,64,4389.845216
9.1,37,4390.878356
8.84,54,4392.344818
9.12,53,4393.799795
9.38,36,4394.69383
8.88,59,4396.382211
8.79,44,4397.665792
8.46,65,4399.387938
8.61,44,4400.626864
9.17,48,4401.855451
8.87,42,4402.921439
9.32,42,4403.871789
8.47,40,4404.979054
9.06,41,4406.107589
9.31,34,4407.117759
9.44,48,4408.426917
8.82,47,4409.67798
8.36,75,4411.744179
9.55,28,4412.568258
9.53,39,4413.651144
9.46,28,4414.331352
9.12,35,4415.394341
8.39,54,4416.934904
8.93,54,4418.368209
9.28,37,4419.292839
8.0,54,4422.802535
8.88,59,4424.300032
8.73,56,4425.804326
8.25,59,4427.39349
9.38,36,4428.305571
8.87,60,4429.78227
9.05,51,4431.19822
8.66,72,4432.96702
7.45,61,4434.686991
9.46,37,4435.624101
9.29,36,4436.491946
8.27,75,4438.424618
8.38,55,4439.965242
8.97,41,4441.084223
9.39,53,4442.576421
9.24,50,4443.969196
9.17,48,4445.181131
9.38,45,4446.359284
8.65,64,4448.02634
9.28,55,4449.499623
7.95,56,4450.836368
7.2,83,4452.886167
9.08,48,4454.118042
9.32,33,4455.032737
9.62,30,4455.828382
7.89,86,4458.111079
8.72,39,4459.109722
8.63,39,4460.183037
9.09,56,4461.736224
9.29,36,4462.656841
6.65,129,4465.767209
8.87,33,4466.630955
8.43,86,4468.983491
8.1,101,4471.602967
9.03,44,4472.790134
9.26,39,4473.801753
9.28,37,4474.794416
9.06,50,4478.513767
9.25,49,4479.56032
9.1,64,4481.273811
8.97,59,4482.789214
7.14,59,4484.376459
8.95,61,4485.751164
6.92,129,4488.878519
7.74,65,4490.607523
9.26,30,4491.402001
9.29,45,4492.5912
7.44,95,4495.065326
7.92,83,4497.297724
9.05,51,4498.545466
9.21,44,4499.62622
9.25,49,4500.965168
7.35,62,4502.677022
9.53,48,4503.922026
9.52,40,4504.878785
9.58,25,4505.666333
7.55,60,4507.285911
9.14,42,4508.42781
9.17,57,4509.936391
8.36,51,4511.270829
8.54,57,4512.743263
7.29,92,4514.94348
8.61,77,4517.021376
9.0,38,4517.996429
9.35,48,4519.376226
9.7,22,4519.899901
9.42,50,4521.236366
8.64,56,4522.83443
9.14,42,4524.040424
9.33,41,4525.202425
9.0,56,4526.509956
9.56,36,4527.445526
9.72,20,4527.945657
9.1,46,4529.087306
9.42,32,4529.875899
9.21,53,4531.183896
9.36,29,4534.1028
8.28,101,4536.653386
8.32,55,4538.094588
9.09,47,4539.330703
9.55,28,4539.986652
8.3,72,4541.724747
9.21,53,4543.219894
8.84,54,4544.662872
9.38,36,4545.557074
6.97,79,4547.332949
9.32,42,4548.438126
9.47,27,4549.103872
9.42,41,4550.240439
8.85,53,4551.505885
8.91,29,4552.224808
9.23,51,4553.580239
9.39,44,4554.654846
9.6,23,4555.32492
-2.99,56,4556.863116
9.5,42,4558.004647
9.16,49,4559.215304
7.85,90,4561.347984
8.93,45,4562.453168
8.74,46,4563.743696
9.25,49,4564.956778
7.06,46,4566.184581
9.09,29,4566.993716
9.08,39,4567.981134
7.88,78,4569.948241
9.19,46,4571.23086
8.88,41,4572.181847
9.24,41,4573.273332
9.42,41,4574.264273
8.8,76,4576.316778
9.22,52,4577.634041
9.02,54,4578.86189
7.98,122,4582.057637
9.31,43,4583.221362
9.44,39,4584.275854
9.23,33,4585.130398
8.23,64,4588.896789
9.52,31,4589.666527
8.86,61,4591.34381
8.7,77,4593.389657
8.43,32,4594.223238
9.56,27,4594.84519
9.24,50,4596.194742
8.59,61,4597.752593
7.86,65,4599.480365
8.7,68,4601.198047
8.91,56,4602.662088
9.24,32,4603.531881
9.01,46,4604.829212
8.81,84,4607.150802
8.36,57,4608.816702
9.18,56,4610.132745
8.72,57,4611.601317
6.6,83,4613.736834
9.15,41,4614.839146
8.75,63,4616.394229
8.95,46,4617.594035
9.18,56,4619.003114
9.34,40,4620.114133
8.39,45,4621.31485
7.57,70,4623.163989
9.02,63,4625.032287
8.56,55,4626.690393
9.26,48,4628.168993
9.33,41,4629.436256
7.57,49,4630.717178
7.94,54,4632.28696
9.16,58,4633.819148
8.24,60,4635.732609
9.28,37,4636.724823
9.42,50,4638.157966
8.92,55,4639.794955
7.61,69,4641.668012
9.28,28,4642.411274
8.75,72,4646.620125
9.23,51,4647.967278
8.28,83,4650.236194
9.27,38,4651.385383
8.5,55,4652.899855
8.08,49,4654.364474
9.12,53,4655.845174
8.91,44,4657.100552
9.04,52,4658.493258
9.74,27,4659.313794
9.36,56,4660.86147
9.45,38,4662.024503
9.24,59,4663.852304
8.08,85,4666.466201
9.22,43,4667.728547
9.19,37,4668.767987
7.55,45,4670.081146
8.82,74,4672.346737
9.52,40,4673.437742
9.52,31,4674.273307
9.79,22,4674.852562
7.4,66,4676.733983
9.01,55,4678.345208
9.13,88,4680.89484
9.04,52,4682.367879
8.65,46,4683.655567
8.01,65,4685.640306
8.7,50,4687.03008
9.42,32,4687.878724
9.13,43,4689.071534
8.56,73,4691.212201
8.05,61,4692.974086
9.37,46,4694.322699
8.53,76,4696.437106
8.25,86,4698.722324
9.07,58,4700.323961
9.13,34,4701.371197
9.15,50,4702.849698
9.36,47,4704.311768
9.46,37,4707.27282
9.41,42,4708.440569
8.94,71,4710.560037
8.81,57,4712.14411
9.36,38,4713.254261
9.14,51,4714.768105
9.16,58,4716.475207
9.23,51,4718.024342
9.02,63,4720.053459
9.41,51,4721.507567
8.75,63,4723.424212
9.1,55,4725.134615
9.05,42,4726.432332
6.94,73,4728.603142
9.41,42,4729.973308
9.49,34,4730.971886
9.64,19,4731.579304
9.52,40,4732.761005
8.65,73,4735.054185
8.12,66,4736.9357
9.17,57,4738.552159
8.11,55,4740.262572
9.48,35,4741.282766
8.7,53,4742.835027
7.69,70,4744.951272
8.06,96,4747.690691
8.83,73,4749.668756
9.08,57,4751.31648
-3.79,94,4753.906786
9.16,40,4755.085557
8.67,53,4756.505491
8.54,48,4757.839253
7.61,90,4760.36856
9.26,48,4761.712441
8.83,55,4763.153391
8.37,65,4764.790891
9.57,44,4765.882293
8.93,63,4769.681953
8.64,83,4771.932992
8.92,55,4773.49509
8.51,60,4775.257553
9.32,42,4776.472842
8.83,82,4778.688594
9.21,44,4779.893629
8.14,88,4782.408119
-2.56,139,4786.108733
8.96,60,4787.746609
9.22,43,4788.900509
8.99,66,4790.884533
9.06,50,4792.362535
9.27,47,4793.705379
9.29,45,4794.931424
9.4,43,4796.282455
8.97,59,4797.935114
9.52,40,4799.034053
9.61,31,4799.938583
9.58,34,4800.762637
8.14,70,4802.58079
9.09,56,4804.268715
8.6,60,4805.95861
9.12,53,4807.567043
8.41,43,4808.795603
8.1,47,4810.152101
7.84,118,4813.614039
9.06,50,4815.062148
8.98,40,4816.334771
9.07,40,4817.505156
9.15,32,4818.421927
8.94,62,4820.143773
9.01,46,4821.423956
9.45,38,4822.483501
9.36,38,4823.606733
8.7,59,4825.301181
8.51,60,4829.144795
8.84,63,4830.922389
8.61,59,4832.496059
9.28,46,4833.686833
7.45,94,4836.414022
9.35,48,4837.847862
8.96,60,4839.544277
8.39,72,4841.685548
9.55,28,4842.494689
9.27,56,4844.230525
7.61,63,4845.947927
9.26,48,4847.347763
8.08,76,4849.460092
9.45,47,4850.645902
8.13,71,4852.750831
8.65,73,4854.816166
8.27,45,4856.174856
9.34,31,4856.986262
8.56,73,4859.028454
8.36,66,4860.908177
9.32,51,4862.444965
8.64,65,4864.061394
9.07,40,4865.102784
8.25,59,4866.540773
8.82,65,4868.336931
8.31,62,4869.969624
9.53,48,4871.314007
9.33,32,4872.050283
8.86,61,4873.847863
8.03,63,4875.643825
8.12,57,4877.322416
7.9,58,4878.728153
8.68,70,4880.476887
8.61,68,4882.261188
9.01,46,4883.449937
7.98,71,4887.735615
9.22,52,4888.969167
9.46,37,4889.985039
9.36,38,4890.990685
9.53,30,4891.907602
9.13,52,4893.324616
9.08,57,4894.75756
8.29,100,4897.212466
8.92,64,4898.764885
8.8,58,4900.269666
8.66,72,4902.255979
8.16,68,4904.256762
8.93,63,4905.915638
8.3,66,4907.871457
9.21,35,4908.925064
8.25,59,4910.595462
8.87,51,4912.174624
7.23,143,4916.023936
9.13,52,4917.511273
8.93,54,4918.953283
5.67,89,4921.467315
8.49,89,4923.847537
7.0,61,4925.64925
9.46,46,4926.996242
7.95,143,4930.735151
9.34,40,4931.715146
9.7,22,4932.37902
8.33,57,4933.882363
9.44,39,4934.945386
8.62,67,4936.821877
8.39,45,4937.994613
9.37,46,4939.311311
9.69,23,4939.940064
8.1,74,4942.015146
8.7,77,4946.364467
9.51,41,4947.336001
7.99,55,4948.747035
9.4,43,4950.019842
9.67,34,4950.987509
9.64,37,4952.064282
8.37,65,4953.840954
9.08,39,4954.693111
9.25,49,4955.975773
9.59,33,4956.970341
9.15,59,4958.654476
8.55,65,4960.490109
-2.36,26,4961.127013
8.57,54,4962.52779
9.41,33,4963.576961
8.38,73,4965.602648
7.96,58,4967.354671
8.7,53,4968.759059
8.81,48,4970.007955
9.4,43,4971.134315
8.97,59,4972.816763
9.52,31,4973.587072
8.31,53,4974.962688
9.16,49,4976.324907
9.1,55,4977.858042
9.09,29,4978.668675
9.23,42,4979.835824
8.75,72,4981.894933
9.14,33,4982.854923
8.96,60,4984.625715
9.16,40,4985.773527
9.6,32,4986.63289
8.77,43,4987.787287
8.8,58,4989.496231
9.22,34,4990.436308
9.4,43,4991.603642
8.08,70,4993.240007
9.14,51,4994.771839
9.39,44,4995.984285
9.02,54,4997.61444
9.32,42,4998.786902
9.45,38,4999.86633
8.62,58,5001.516361
9.15,41,5004.903343
8.0,51,5006.172719
9.06,50,5007.51163
9.3,44,5008.649119
9.05,42,5009.768214
8.26,58,5011.424951
9.27,47,5012.626059
8.49,65,5014.531343
8.14,64,5016.390318
9.34,31,5017.298107
7.28,57,5018.822977
9.35,30,5019.603583
9.43,49,5020.953981
9.46,55,5022.507408
8.78,60,5024.044046
9.18,38,5024.952877
8.99,48,5026.182822
9.47,45,5027.505141
8.55,56,5029.080348
8.71,67,5030.941878
8.0,84,5033.389343
7.6,64,5035.145545
9.28,46,5036.557232
9.52,40,5037.714912
8.39,72,5039.623771
9.32,42,5040.802991
8.96,69,5042.712783
9.4,34,5043.710615
9.26,57,5045.270603
8.28,68,5046.955291
9.49,43,5048.27506
9.31,43,5049.399822
8.99,57,5051.105566
9.46,37,5052.226976
9.43,31,5053.056101
9.11,63,5054.74598
8.3,72,5056.616922
9.1,55,5057.997802
8.85,53,5059.573316
9.45,38,5062.961473
9.19,46,5064.052438
9.65,27,5064.751863
9.5,24,5065.355636
9.33,41,5066.543154
9.41,33,5067.408152
9.56,36,5068.428856
9.67,34,5069.411697
9.7,22,5069.928563
9.29,45,5071.160265
9.31,43,5072.375114
8.66,54,5073.837375
9.22,52,5075.345958
7.96,58,5076.956937
9.52,40,5078.109223
8.28,41,5079.365749
8.68,43,5080.536172
8.96,60,5082.077142
9.14,51,5083.348562
9.39,44,5084.575596
9.31,52,5085.983515
8.79,59,5087.646335
9.05,60,5089.189875
9.17,57,5090.79055
8.28,74,5092.816698
8.37,65,5094.639351
9.41,51,5096.111583
8.96,60,5097.784526
8.91,65,5099.663666
8.27,66,5101.561467
9.35,48,5102.926311
9.17,39,5104.027068
9.7,31,5105.065392
9.66,26,5105.805192
8.9,39,5106.875407
9.39,44,5108.268581
9.5,51,5109.845498
5.37,89,5112.351009
8.46,56,5114.067139
9.59,33,5115.072483
8.99,66,5116.970407
9.5,42,5118.374793
8.32,88,5123.163924
8.52,50,5124.585676
9.16,40,5125.874584
9.45,29,5126.75001
9.1,55,5128.314593
8.18,48,5129.62697
9.11,72,5131.72078
8.4,65,5133.761034
9.29,54,5135.023262
9.16,58,5136.415368
9.23,60,5137.939799
8.65,73,5140.060827
9.65,27,5140.787462
7.73,66,5142.77644
9.7,31,5143.722291
9.52,40,5144.796184
9.13,52,5146.250377
9.39,44,5147.59192
9.6,23,5148.409067
8.96,60,5150.057055
8.81,84,5152.389802
9.3,53,5153.805878
9.43,40,5155.126751
9.54,38,5156.238362
9.05,60,5157.780844
9.1,55,5159.440804
8.95,43,5160.825996
9.12,44,5162.121293
9.17,57,5163.774031
9.51,32,5164.655484
7.48,136,5168.576902
9.46,37,5169.576638
8.96,51,5170.900695
8.58,56,5172.465831
9.09,56,5174.055027
9.09,74,5176.101417
8.34,77,5178.383122
8.53,49,5179.866114
8.59,79,5184.298961
8.65,73,5186.367587
7.87,55,5187.816039
7.93,76,5189.884839
9.78,23,5190.684009
7.53,53,5192.15342
8.64,74,5194.346995
9.06,50,5195.932252
9.1,55,5197.561687
7.89,59,5199.449431
9.5,42,5200.571097
8.5,61,5202.344378
9.14,60,5204.227909
9.76,25,5204.948313
9.66,35,5206.005586
9.5,42,5207.21975
9.3,35,5208.280567
8.59,61,5209.995692
9.14,42,5211.259918
9.17,39,5212.524928
9.19,37,5213.663664
9.27,38,5214.819301
9.29,45,5215.931396
7.54,79,5218.215362
8.7,86,5220.723598
8.92,46,5222.095839
9.68,24,5222.781431
9.26,57,5224.582928
8.89,55,5226.239905
9.58,34,5227.290736
7.86,41,5228.500804
9.7,22,5229.080215
8.91,47,5230.364844
8.49,89,5232.830584
8.84,54,5234.394552
9.17,48,5235.699609
9.7,22,5236.339395
7.63,76,5238.586175
8.74,46,5239.930353
9.39,35,5240.858592
9.2,45,5241.968845
9.11,63,5245.76035
9.54,38,5246.724324
8.93,45,5247.781638
9.22,43,5248.893296
9.45,29,5249.756235
8.29,82,5251.96728
9.11,36,5253.00816
9.29,45,5254.418474
9.54,47,5255.740972
9.17,39,5256.909157
9.55,28,5257.740549
8.31,56,5259.370918
8.77,43,5260.539242
9.28,46,5261.897556
9.29,45,5263.094071
9.58,34,5264.135888
9.66,35,5265.220743
8.98,67,5267.105675
9.45,38,5268.339054
9.37,46,5269.575512
7.97,78,5271.775002
9.53,48,5273.176064
9.38,54,5274.680571
9.53,30,5275.506009
8.15,57,5277.085663
9.01,55,5278.663452
8.98,49,5279.911055
8.64,47,5281.111002
7.88,78,5283.219293
9.28,55,5284.707462
8.89,49,5286.018852
8.95,52,5287.401572
8.98,67,5289.067197
9.51,32,5289.860059
9.53,39,5290.715285
8.09,75,5292.828432
7.95,134,5296.902488
9.22,34,5297.868716
9.44,39,5298.980157
9.34,58,5300.637227
9.28,37,5304.08185
8.56,55,5305.489527
8.78,51,5306.875799
9.21,35,5307.89642
9.52,40,5308.984479
9.51,32,5309.801295
8.43,53,5311.216633
8.45,48,5312.431554
9.01,46,5313.830868
9.46,46,5315.219354
9.19,46,5316.460774
9.22,52,5318.015957
9.25,58,5319.734257
8.94,53,5321.44464
9.41,33,5322.437034
8.83,46,5323.707225
8.48,48,5325.112452
9.49,43,5326.422679
9.0,38,5327.591356
6.99,77,5329.794573
9.52,49,5331.338678
8.83,64,5333.113723
9.11,36,5334.172751
7.01,78,5336.437132
8.01,80,5338.80071
9.36,38,5339.822525
9.55,37,5340.844717
8.31,47,5342.246727
9.13,34,5343.100693
8.91,56,5344.493495
8.92,55,5345.982314
8.74,46,5347.181037
9.17,66,5349.02189
9.15,50,5350.360667
8.79,50,5351.631093
9.51,41,5352.81855
9.39,35,5353.872118
9.24,59,5355.4653
9.65,36,5356.501357
9.5,42,5357.686312
9.0,56,5359.270638
9.08,75,5361.437621
7.32,71,5365.523025
8.66,54,5366.934236
9.17,48,5368.26078
8.98,58,5369.869854
8.84,36,5370.907593
9.41,42,5372.148389
9.27,38,5373.299454
9.69,32,5374.08895
9.29,45,5375.182834
9.52,31,5375.930459
8.72,48,5377.227386
8.25,56,5378.894384
9.06,59,5380.494441
9.64,28,5381.298484
9.02,81,5383.652004
8.76,62,5385.272289
9.09,47,5386.590405
9.52,25,5387.266545
9.66,26,5388.058313
9.26,39,5389.188532
9.07,49,5390.540506
9.4,34,5391.398508
9.21,44,5392.547111
9.64,19,5393.144038
9.42,41,5394.330992
9.51,41,5395.385962
9.32,33,5396.373385
9.44,39,5397.517196
9.12,44,5398.740011
9.71,21,5399.335823
9.76,25,5400.028016
9.4,34,5400.93564
7.4,57,5402.544167
9.43,40,5403.661201
9.71,30,5404.405875
9.44,57,5405.917962
9.41,51,5407.290302
9.25,40,5408.229343
9.22,52,5409.572433
9.22,52,5410.887777
9.33,41,5412.026951
9.11,45,5413.335921
9.72,29,5414.130437
9.14,33,5415.020167
8.68,70,5416.716309
9.17,57,5418.06673
9.6,32,5419.014097
8.69,42,5422.388571
8.99,57,5423.619324
9.44,39,5424.5868
9.62,39,5425.574724
8.68,79,5427.718302
8.07,122,5430.886575
9.32,42,5431.988138
9.56,27,5432.744663
9.55,28,5433.474432
8.38,49,5434.888468
9.44,30,5435.734489
9.17,39,5436.79709
9.36,38,5437.837425
8.19,56,5439.125087
8.38,73,5441.020925
9.52,40,5442.051185
9.41,42,5443.352313
9.48,35,5444.244889
9.29,45,5445.483951
8.65,73,5447.502471
8.64,47,5448.714607
9.4,43,5449.800307
8.28,50,5451.254203
8.12,57,5452.689889
9.28,46,5453.890548
9.28,37,5454.93531
9.46,37,5455.853927
8.93,54,5457.245463
9.39,35,5458.051759
9.53,30,5458.826919
9.63,38,5459.813645
8.57,54,5461.279469
9.26,48,5462.463545
8.72,48,5463.683332
9.15,50,5464.961706
9.41,42,5466.093823
9.3,44,5467.306026
9.04,52,5468.576795
9.48,35,5469.551042
9.44,39,5470.584163
9.66,35,5471.393187
6.89,66,5472.98977
9.21,35,5473.936952
9.48,44,5475.175537
9.12,35,5478.457027
9.69,32,5479.186872
9.61,31,5479.963526
9.59,33,5480.853893
8.56,55,5482.422884
9.47,45,5483.460011
9.64,28,5484.102152
7.76,57,5485.665636
9.63,29,5486.43282
8.41,52,5487.753477
9.62,39,5488.782795
9.46,46,5490.056811
9.63,29,5490.894705
9.29,45,5492.035143
8.82,56,5493.445604
9.12,38,5494.424476
9.43,49,5495.824169
9.38,36,5496.783555
9.54,38,5497.740528
8.93,54,5499.16604
9.18,47,5500.436473
9.54,47,5501.626905
8.88,59,5503.072567
9.32,42,5504.111509
8.9,48,5505.456362
9.29,27,5506.095719
9.57,35,5507.102389
9.51,41,5508.293616
9.51,32,5509.130415
9.09,38,5510.169596
9.05,78,5512.370388
9.08,48,5513.774849
9.42,32,5514.614188
9.3,44,5515.768478
9.34,40,5516.898414
9.13,70,5518.802494
9.1,37,5519.791819
9.2,30,5520.718427
9.46,28,5521.512138
8.97,41,5522.516639
9.36,38,5523.482746
9.66,26,5524.143507
9.47,36,5525.091075
9.28,37,5526.046255
9.19,28,5526.754219
9.31,43,5527.8604
8.98,49,5529.104195
9.0,56,5530.689926
9.51,41,5531.784603
8.42,123,5537.040698
7.97,63,5538.596126
9.39,44,5539.606978
9.47,45,5540.824752
8.5,55,5542.233348
8.67,44,5543.408014
8.5,52,5544.656373
9.64,28,5545.380108
6.27,62,5546.907333
9.44,48,5548.216374
9.42,41,5549.279307
9.32,33,5550.098748
9.53,39,5551.117792
9.1,46,5552.408182
8.05,58,5553.970634
9.01,46,5555.24761
9.26,39,5556.194534
7.58,63,5558.016675
8.56,64,5559.737588
9.06,50,5561.139281
9.32,51,5562.466604
9.52,31,5563.25398
9.54,47,5564.5954
9.5,42,5565.743675
9.41,51,5567.130418
9.2,54,5568.598428
8.66,60,5570.254905
8.96,60,5571.79423
9.08,48,5573.118041
8.88,41,5574.274261
9.35,48,5575.572119
9.5,33,5576.494507
8.79,41,5577.656435
9.29,72,5579.620036
9.39,53,5581.054967
9.67,34,5581.950948
9.43,49,5583.315857
9.28,37,5584.453777
9.54,38,5585.562591
9.14,60,5587.34018
9.34,58,5588.930423
8.97,41,5592.346879
9.14,51,5593.653354
9.76,25,5594.39973
9.26,39,5595.461396
8.91,56,5596.928136
9.43,31,5597.837736
9.4,43,5598.972518
9.58,34,5599.906303
