#{"t_start": 1774195295.0941722, "env_id": "None"}
r,l,t
10.39356,63,3001.45167
9.85763,108,3004.152187
9.107038,79,3006.164256
-4.694188,150,3009.754332
10.861637,69,3011.415243
9.901014,75,3013.301903
9.651529,67,3014.788025
10.660172,49,3015.94954
9.972722,85,3018.101132
10.265766,17,3018.509063
-4.612372,150,3022.363163
8.515729,79,3024.249848
10.689557,76,3026.043632
11.224873,40,3027.11413
9.029159,108,3029.733459
10.149252,66,3031.366823
-0.384763,150,3034.700418
8.02292,107,3038.747747
9.950682,61,3039.902102
10.097176,57,3041.062432
-2.45156,150,3044.789523
9.779403,51,3045.967176
8.043935,132,3049.146536
-3.267814,150,3052.936011
10.759806,78,3054.785306
10.660169,67,3056.493075
10.561706,51,3057.698028
9.604143,74,3059.352037
10.149653,70,3061.111348
-6.069493,150,3064.742001
-3.089161,150,3068.481739
10.135543,94,3071.049343
9.661132,106,3073.219891
11.405692,45,3074.083265
-5.481124,150,3076.972308
10.829093,41,3077.882985
-2.708446,150,3080.967458
-5.444615,150,3084.367566
10.84877,85,3088.730488
-4.818884,150,3092.562987
9.928342,50,3093.611392
-4.643971,150,3096.870014
-3.758461,150,3100.412879
10.393151,67,3101.737046
10.117636,60,3103.206432
9.541407,93,3105.462735
10.124346,32,3106.281085
10.723228,80,3108.445743
-3.121765,150,3111.838297
-14.364213,150,3114.723266
9.937038,85,3116.419408
10.216,43,3117.284016
-5.964992,150,3120.092168
-2.89746,150,3123.220675
-5.222189,150,3126.746648
11.118289,67,3128.445745
-3.661762,150,3131.988602
11.948425,56,3135.425414
-6.011494,150,3138.933186
-4.336097,150,3142.297851
-3.676716,150,3145.40443
10.452338,46,3146.227493
12.026158,43,3147.326536
9.995234,98,3149.33112
11.690036,51,3150.650657
-4.825026,150,3153.557434
10.511638,53,3154.599422
10.478275,77,3156.281295
9.676501,50,3157.168285
11.233266,44,3158.030643
10.48546,65,3159.265213
-6.943203,150,3162.558755
-3.119754,150,3166.403357
-4.173839,150,3169.853123
10.969477,34,3170.731744
-5.383626,150,3174.205893
-0.603972,150,3177.927058
10.908109,86,3180.002841
7.631723,115,3185.34784
9.222136,77,3187.332615
10.367385,55,3188.580502
-4.252035,150,3191.944298
-4.898391,150,3195.03332
10.356019,90,3196.822257
-1.786367,150,3199.807354
-4.393722,150,3203.17261
10.387067,91,3205.246038
10.125615,94,3207.759463
11.119472,48,3208.813327
8.290497,142,3212.371301
9.679972,70,3214.063264
8.612709,108,3216.850693
-5.202201,150,3220.802801
-3.227383,150,3224.234486
9.859936,49,3225.295791
-4.026794,150,3229.066163
10.751567,59,3230.619917
10.254096,59,3233.812444
10.193102,45,3234.746393
10.195889,63,3236.025549
-2.263293,150,3238.88137
-3.271985,150,3242.516667
-3.036313,150,3246.35119
7.861086,64,3247.818983
10.511271,42,3248.715113
9.868106,94,3250.952393
-4.081033,150,3254.835529
10.453931,33,3255.598844
10.259346,48,3256.799758
10.869473,64,3258.472669
9.564953,62,3259.804445
-3.409575,150,3263.625702
10.587248,51,3264.963987
-4.081544,150,3268.647615
10.856033,60,3270.182742
10.403319,44,3271.052308
-4.188791,150,3274.15697
10.298267,42,3274.896332
-1.733437,150,3277.626064
-2.595903,150,3282.901791
10.485775,56,3284.307242
12.644242,68,3286.055917
-3.371835,150,3289.648193
10.854976,88,3291.802559
10.640937,29,3292.596323
10.366474,69,3294.405408
8.905068,132,3297.733505
11.76882,41,3298.68394
11.29317,67,3300.336367
10.546441,60,3302.020667
10.18623,63,3303.663688
-3.216194,150,3307.732494
6.720801,121,3310.4301
10.380402,43,3311.288197
-5.727982,150,3313.966384
10.726243,53,3314.921103
-4.984481,150,3317.919489
10.791003,79,3319.645561
-3.161062,150,3323.262587
-4.191275,150,3327.083352
9.90737,77,3328.95941
10.382575,67,3330.706594
-4.751039,150,3336.784922
-4.20563,150,3340.565895
10.470029,62,3342.144128
11.999506,65,3343.781218
10.065431,57,3345.187384
10.18932,65,3346.762845
11.20668,33,3347.636677
11.477525,80,3349.524122
-5.492486,150,3352.688739
-5.165259,150,3355.554113
11.115346,64,3356.885889
10.316474,49,3358.149742
11.273645,73,3359.859541
10.34247,52,3361.177324
9.174995,84,3363.167031
10.542072,81,3365.345793
10.682721,77,3367.358845
-2.180627,150,3371.091754
-6.132417,150,3374.786382
-1.99147,150,3378.595761
7.969573,97,3380.982634
11.09282,49,3382.045383
-3.604452,150,3388.141322
10.462717,86,3390.11791
10.517672,42,3390.934823
10.075532,56,3392.153134
-4.238271,150,3395.125831
10.156653,47,3396.105388
-2.398646,150,3399.225023
10.585486,48,3400.426492
10.703022,60,3402.0647
10.848461,44,3403.234888
-5.765111,150,3407.106798
10.695264,73,3408.879111
10.338257,94,3411.373718
11.294981,47,3412.444106
11.054221,50,3413.749931
-3.989063,150,3417.488796
10.498208,33,3418.229364
-3.397351,150,3421.911559
10.365017,53,3423.316967
-3.127631,150,3426.915901
10.882787,77,3428.859551
10.953384,69,3430.478009
-2.954871,150,3435.164991
-5.170018,150,3438.020544
9.576763,81,3439.893312
0.01071,114,3442.983295
10.898985,87,3445.069435
7.753363,64,3446.726878
10.749323,55,3448.163068
-2.966853,150,3452.158839
10.736591,52,3453.578663
10.850327,48,3454.647715
10.401811,50,3455.783592
-4.13385,150,3459.365525
11.540074,84,3461.544281
9.83614,78,3463.671878
9.4974,64,3465.400127
-3.691168,150,3469.42104
-4.489831,150,3472.317322
-4.963605,150,3475.315832
-2.454974,150,3478.269436
10.034097,94,3480.467698
-4.565832,150,3486.506824
9.236645,54,3488.015194
9.63394,91,3490.233794
-7.635474,150,3493.992488
9.994893,66,3495.646136
10.066413,46,3496.846932
10.211753,79,3498.896493
8.623482,80,3500.709929
-2.99843,150,3504.580675
10.30976,61,3506.166539
-2.306905,150,3509.574765
-4.907741,150,3512.730401
-3.08569,150,3515.852861
-5.165671,150,3519.041725
-6.069161,150,3522.683664
-5.857607,150,3526.215923
-2.479815,150,3529.731076
-1.212718,150,3533.388485
10.352892,81,3537.83943
10.567031,65,3539.390639
-2.81256,150,3543.415915
-5.051583,150,3547.37682
10.231887,94,3549.570501
-3.845074,150,3552.485992
10.331427,26,3553.116465
8.847011,83,3554.796898
9.559773,47,3555.749442
-4.020253,150,3558.990807
10.076774,68,3560.674106
9.343914,53,3562.042733
-5.984118,150,3565.600006
9.610953,80,3567.330494
-4.135534,150,3571.108351
10.067793,47,3572.325979
9.06182,120,3575.418796
8.998165,71,3577.429863
-4.750695,150,3581.266049
10.942082,65,3582.819577
10.124423,73,3584.596857
-2.61516,150,3590.374078
7.744405,109,3592.355837
10.711366,51,3593.546416
7.796218,90,3595.354708
-4.731627,150,3598.897714
10.525085,53,3600.179431
10.362615,80,3602.088326
-4.62668,150,3606.223745
10.239216,47,3607.338874
10.607788,49,3608.659146
9.944723,56,3609.969558
-2.255743,150,3613.965338
10.096206,44,3615.151643
-4.771874,150,3619.354297
10.28107,52,3620.602987
11.261501,38,3621.588355
-6.109158,150,3625.50298
-3.502226,150,3629.110356
10.881061,54,3630.208669
10.516699,65,3631.499314
11.250723,74,3633.077109
-2.766033,150,3636.225229
-3.990732,150,3641.808375
9.560399,73,3643.629944
-5.081791,150,3647.149944
10.055991,140,3650.583298
10.372903,38,3651.543195
10.91722,35,3652.35142
10.738075,53,3653.833077
10.301719,51,3655.021168
10.365851,57,3656.379307
10.626747,100,3658.84065
9.855055,78,3660.874841
10.327215,61,3662.510247
9.826405,71,3664.186719
-5.86058,150,3667.763197
9.951103,48,3668.694779
10.48586,60,3669.626032
9.998478,90,3671.194201
10.85363,50,3672.127272
-3.878575,150,3674.903358
10.40611,38,3675.751096
10.70143,33,3676.249292
-5.225519,150,3679.57888
10.170124,53,3680.822217
-2.695971,150,3684.204573
9.954857,35,3684.984433
-4.480119,150,3690.872745
-4.01962,150,3694.327316
10.766157,61,3695.953202
9.432792,67,3697.67196
-2.868912,150,3701.290865
10.419799,58,3702.803686
-3.628095,150,3706.483074
10.435315,57,3707.846215
-6.65559,150,3711.116848
10.694755,48,3712.05018
-3.578954,150,3715.049921
-6.011627,150,3718.292364
10.743621,33,3718.865024
10.053981,70,3720.278179
-5.058985,150,3723.598292
10.038933,59,3724.987396
-3.766284,150,3728.432156
10.984063,52,3729.633714
-7.059747,150,3733.27179
-5.768954,150,3738.980748
-3.653085,150,3742.632802
10.622407,65,3744.240274
10.380612,56,3745.535705
8.699261,62,3747.165573
-3.657984,150,3750.52783
10.620227,38,3751.402032
10.710785,59,3752.511878
10.723573,46,3753.521103
-5.31502,150,3756.199525
9.494517,105,3758.129031
11.510239,50,3759.083838
10.340594,71,3760.678333
10.331762,91,3762.861353
-3.028156,150,3766.107062
-4.740345,150,3769.444283
5.072679,88,3771.224168
-2.723201,150,3774.52687
9.906824,44,3775.558266
11.94058,41,3776.616253
10.242236,59,3778.176767
-3.526764,150,3781.545444
10.070422,49,3784.882411
-5.027866,150,3788.59514
9.719191,92,3790.588211
10.211665,36,3791.334857
10.574606,77,3792.90507
-4.677481,150,3796.089613
-3.47483,150,3799.347869
10.323669,58,3800.434259
9.90949,46,3801.288554
10.555417,44,3802.144122
-3.955571,150,3805.095381
10.297303,40,3805.927098
10.229523,30,3806.592891
8.56968,82,3808.371317
10.444341,53,3809.542074
9.865483,88,3811.889421
12.208296,57,3813.475615
10.114974,89,3815.69179
11.234762,54,3817.109664
-3.639843,150,3820.910387
8.519928,54,3822.139557
7.029139,101,3824.726796
-2.510422,150,3828.100299
10.157611,46,3828.985931
-3.936654,150,3834.286088
10.466466,52,3835.375721
10.559458,32,3836.138981
9.124841,68,3837.849091
10.345895,46,3838.981497
-3.537503,150,3842.82198
10.533572,42,3843.91087
10.369239,62,3845.315438
10.210152,46,3846.264001
-2.54956,150,3849.742835
-3.421856,150,3853.390958
-5.25363,150,3856.716909
-4.543258,150,3860.362932
11.65538,40,3861.454498
10.605511,53,3862.661842
-3.862975,150,3866.406911
-3.58026,150,3869.605881
10.552358,34,3870.365942
-1.923336,150,3873.652325
9.945394,68,3875.003539
-3.995468,150,3878.514443
-3.772686,150,3884.451594
10.501087,53,3885.575056
-4.004053,150,3889.23037
10.677357,62,3890.909314
10.802193,61,3892.490243
10.359812,45,3893.505508
9.989275,65,3895.382536
11.220988,34,3896.208539
-4.547636,150,3900.084137
11.814578,27,3900.894152
-3.739073,150,3904.619406
10.250303,33,3905.182825
-3.564126,150,3906.409398
-3.276967,150,3907.974484
11.11542,63,3908.788981
10.523965,50,3909.488052
11.326227,74,3910.477071
9.953663,59,3911.149609
9.936365,83,3912.534896
-4.362115,150,3915.024325
10.247883,31,3915.503908
-3.947333,150,3917.957963
9.208469,89,3919.35583
10.136244,50,3920.185063
9.057357,79,3922.223286
10.395019,68,3923.180582
10.236998,68,3924.358005
-11.024663,150,3926.727469
10.144787,95,3927.943075
-3.439478,150,3930.044565
10.178695,66,3930.821764
6.708974,62,3931.532892
9.972491,69,3932.539001
10.368681,32,3932.91954
10.715777,52,3933.669662
10.119648,42,3934.430954
10.198784,68,3935.735381
-3.19856,150,3938.116903
10.871758,95,3939.646148
10.565669,63,3940.612062
8.312004,41,3941.468869
9.693887,73,3942.946441
10.681802,40,3943.81154
10.929518,47,3944.811765
-4.823111,150,3947.684382
-1.743123,150,3950.540963
3.692636,63,3951.500734
10.358031,70,3952.64566
10.057937,44,3953.177885
-4.189289,150,3956.079075
10.755679,40,3956.644617
-4.713626,150,3958.696869
9.755394,53,3959.866997
9.528065,97,3961.878925
10.685391,43,3962.720955
-3.082193,150,3965.963875
10.914947,35,3966.774166
10.645377,64,3968.036937
5.532996,102,3970.263575
-4.743945,150,3973.069118
-5.263646,150,3975.969627
9.402001,63,3977.351299
-5.917077,150,3980.521624
-1.371069,150,3983.789481
-4.800728,150,3986.798708
-3.447474,150,3990.005664
5.777908,136,3992.233908
10.450886,51,3992.979737
-2.828688,150,3997.252822
10.113336,59,3998.295891
10.450333,40,3998.773594
10.674589,67,3999.697075
10.358932,75,4001.111199
11.029596,45,4002.227883
-4.581976,150,4005.313959
-3.35106,150,4008.295846
10.335507,76,4009.821953
11.490029,65,4011.274815
11.395156,38,4012.070532
-4.631212,150,4014.99567
9.896592,83,4016.775041
-4.944445,150,4019.877671
12.147991,44,4020.915855
10.805555,56,4022.267694
-2.780615,114,4024.115633
10.254514,68,4025.514722
11.48393,67,4027.117801
9.923976,93,4029.024499
8.742981,86,4030.70946
-2.289444,150,4033.22822
-3.147471,150,4035.996841
-2.566177,150,4039.769876
-4.291341,150,4042.947538
-2.167483,150,4046.136683
-3.764757,150,4049.365122
-5.476025,150,4052.296696
9.770853,76,4053.807154
9.802504,56,4054.894063
10.825176,49,4055.856089
-3.05031,150,4058.466182
8.110864,101,4060.496182
10.354097,58,4061.804906
-2.971478,150,4064.487151
10.393269,71,4066.117452
8.310452,114,4068.445339
-2.683047,150,4072.056366
10.599852,58,4073.02255
10.481243,79,4074.797947
10.47364,50,4075.653251
10.66425,59,4076.77163
-3.631074,150,4080.430212
-4.975859,150,4083.383345
-5.018154,150,4086.818218
-4.020043,150,4090.283741
10.028941,55,4091.778559
10.315993,40,4092.760669
-3.344735,150,4096.14654
8.561282,81,4098.111609
9.824569,45,4099.186914
10.793677,46,4100.278735
-3.486032,150,4103.486166
-3.496824,150,4107.214946
10.247126,101,4109.350729
-2.134183,150,4112.772902
-4.641676,150,4116.033219
9.011997,84,4117.608863
-0.326917,150,4120.782345
6.395294,88,4122.778247
10.968308,42,4123.715831
11.062728,30,4124.426403
10.873783,54,4125.33538
9.0272,124,4128.674623
11.45364,55,4129.579767
10.415092,71,4130.430943
10.86028,53,4131.641464
-4.18669,150,4134.65771
10.10174,44,4135.560883
10.416135,73,4137.162862
11.040044,61,4138.516825
-3.009614,150,4141.145804
-4.005229,150,4144.289214
10.066031,52,4145.462789
-4.381037,150,4148.594797
-4.390151,150,4151.762084
11.203861,79,4153.265338
10.716734,56,4154.303142
10.086285,64,4155.394381
11.217974,74,4156.97472
11.159982,56,4158.093907
-3.310892,150,4161.634697
9.992003,52,4162.655937
12.234799,53,4163.320017
10.763998,55,4164.646274
10.428443,65,4166.129889
-4.409197,150,4170.297994
11.254513,81,4172.556061
10.1279,60,4173.867671
10.502402,29,4174.523806
-4.472493,150,4178.03956
10.690477,59,4179.12607
-4.526186,150,4182.251186
10.822777,43,4183.126572
10.055728,74,4184.227234
11.012507,55,4185.273823
10.166276,46,4186.252992
9.876267,63,4187.465883
7.503177,57,4188.585055
11.0111,82,4190.038267
9.247739,72,4191.599027
10.750523,42,4192.492387
10.984267,63,4193.67737
10.40104,61,4195.205715
-5.001275,150,4197.788194
10.524088,52,4198.671469
-2.996659,150,4201.75317
9.735383,50,4202.713211
11.088068,56,4203.851708
-2.415064,150,4206.283392
11.490016,37,4206.961475
10.795357,125,4208.961459
10.587984,55,4210.847739
-3.547727,150,4214.314216
-3.263895,150,4217.745483
9.493951,74,4219.195884
9.27141,55,4220.483438
-2.34016,150,4223.724435
10.293467,33,4224.505176
10.240221,48,4225.540111
-3.750248,150,4228.742296
6.044562,102,4230.763721
10.426082,74,4232.369835
-3.65213,150,4235.481997
-4.270096,150,4238.932452
9.538782,107,4240.846627
10.262921,65,4242.154097
-2.688667,150,4245.088614
10.48858,25,4245.532538
10.704224,66,4246.879951
9.058112,89,4248.123779
10.401981,53,4249.166936
-4.42842,150,4252.643974
9.895392,91,4255.231029
10.033148,71,4256.819949
9.899335,62,4258.156447
10.846573,37,4258.86788
10.153387,69,4260.440209
9.398185,87,4262.298744
-5.226979,150,4265.561754
10.251357,57,4266.855903
-5.03135,150,4269.930233
10.068148,76,4271.833666
12.27006,54,4273.052968
-4.480642,150,4276.158822
8.938054,65,4277.653691
10.640134,20,4278.169685
10.407319,78,4279.901852
10.450354,25,4280.464646
9.746324,48,4281.321004
-4.129908,150,4284.603669
7.291809,84,4286.405494
10.336699,74,4288.097057
6.988083,128,4290.183724
-4.799998,150,4292.695816
-4.909837,150,4294.830363
10.373455,59,4296.295954
-4.309652,150,4298.615031
10.026871,67,4299.905925
10.154095,57,4300.754237
9.98619,49,4301.626736
10.440209,71,4302.92744
-2.214421,150,4305.026947
10.276293,36,4305.605933
-4.150015,150,4309.017604
-3.9026,150,4312.172214
10.713358,84,4313.566675
-2.590116,150,4316.57533
10.369279,108,4318.470762
9.376426,69,4319.828174
9.717331,64,4320.918792
10.605387,60,4322.073634
9.685435,77,4323.826682
8.573219,70,4325.636696
-4.85465,150,4328.973156
9.688238,67,4330.501899
10.471791,39,4331.428501
-2.739907,150,4334.996265
10.243922,53,4336.367726
5.739916,90,4338.450953
11.529112,44,4339.128683
-0.818371,150,4341.208827
9.892851,80,4342.359199
10.526748,42,4342.934692
10.989158,72,4344.482016
11.254682,65,4345.770001
9.495017,59,4347.127733
10.372696,50,4348.394248
-4.895983,150,4351.921013
10.362259,62,4353.431535
11.562846,71,4354.917438
10.394665,52,4356.008793
10.745082,41,4356.744879
10.852108,66,4357.794852
10.220724,44,4358.41475
10.254915,56,4359.213199
-4.383509,150,4361.551962
10.913669,30,4362.051479
10.272156,57,4363.055125
10.057892,75,4364.431203
9.135694,54,4365.431858
10.059414,34,4366.16441
10.391168,48,4367.353226
11.401076,42,4367.967519
10.559923,74,4369.458961
9.78497,39,4370.145921
10.724032,61,4371.066908
-6.310028,150,4373.971548
-2.424008,150,4378.104759
10.233291,36,4378.801825
10.386286,79,4380.599546
10.272478,38,4381.56884
-2.812391,150,4385.309624
10.198328,45,4386.416354
10.372185,31,4387.213677
-2.679213,150,4390.579724
9.981326,60,4392.019925
10.677083,31,4392.737833
-2.508441,150,4396.142543
9.388662,72,4397.970041
10.364133,42,4398.796401
9.694557,57,4400.028786
-5.468011,150,4403.557567
10.226342,64,4405.017904
10.035765,59,4406.33556
-2.194688,150,4409.727378
11.186902,39,4410.520473
11.433087,40,4411.354114
10.526856,53,4412.714642
11.445836,59,4413.823004
-4.27672,150,4416.915525
-3.140248,150,4420.387039
10.275664,61,4421.760367
